# percent estimate error for cds; TTS: 5%-90%, sampling interval size = 30 sec 
0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Transcript
4.515,12.395,3.996,9.276,2.475,6.961,9.079,3.908,1.676,5.18,A1
3.613,12.846,3.247,11.662,1.809,7.006,5.013,0.043,2.263,0.363,A1
21.414,3.951,5.096,5.887,15.507,3.715,8.205,5.932,8.217,3.32,A1
13.421,7.39,2.193,5.379,1.908,0.828,0.145,10.591,3.13,2.5,A1
3.951,0.107,11.211,9.746,3.165,0.378,1.763,4.673,0.957,1.54,A1
13.748,18.426,12.096,0.464,4.529,0.017,1.753,0.606,0.126,0.075,A1
28.854,1.573,4.656,1.46,12.519,1.46,2.194,0.856,3.2,3.144,A1
10.152,2.768,7.531,0.062,1.781,0.738,5.528,0.513,0.908,0.093,A1
12.632,19.847,1.246,4.241,6.615,3.613,8.224,0.993,0.302,0.469,A1
5.079,3.94,5.321,4.692,5.6,4.492,9.671,1.21,6.004,2.719,A1
3.827,6.657,5.518,9.238,4.94,1.02,5.847,4.198,3.169,1.629,A1
3.602,0.964,2.119,6.702,5.701,8.494,0.588,4.552,1.263,1.484,A1
6.082,0.276,0.259,3.031,0.713,1.539,1.272,0.038,4.771,3.458,A1
10.039,20.174,0.259,4.308,6.631,13.59,1.789,3.549,2.644,7.811,A1
5.868,1.359,1.387,6.965,1.781,3.275,0.212,3.621,8.999,0.859,A1
12.519,4.56,1.995,0.276,0.273,9.96,1.33,0.126,4.067,1.36,A1
4.628,12.226,2.345,0.212,3.839,0.4,3.585,3.28,2.009,9.169,A1
2.937,5.981,7.953,3.113,5.236,0.457,0.99,3.722,5.462,2.418,A1
12.97,14.605,4.504,11.174,1.232,0.502,2.08,0.977,3.458,1.479,A1
13.872,0.006,0.795,4.861,2.601,0.276,1.208,1.069,2.07,1.541,A1
25.033,0.107,4.43,9.231,1.26,0.964,6.824,4.689,2.465,4.008,A1
4.391,0.163,2.26,5.406,6.251,5.225,2.982,4.149,0.685,1.039,A1
23.003,22.823,10.039,17.487,1.333,3.151,2.129,2.611,12.487,0.445,A1
9.475,0.908,8.038,5.18,8.139,6.623,3.761,5.478,0.713,1.165,A1
18.494,11.831,10.591,1.178,3.994,2.17,0.765,2.241,4.081,3.82,A1
20.512,18.832,7.491,1.084,7.7,3.196,4.459,3.07,4.003,8.493,A1
12.294,8.675,11.409,16.528,0.6,4.109,3.179,2.523,2.333,2.362,A1
32.8,2.204,13.1,1.873,2.796,3.061,0.551,2.37,0.579,4.854,A1
1.122,25.81,4.825,1.723,1.767,0.907,4.919,6.71,0.607,4.985,A1
16.239,16.284,0.671,10.648,0.302,5.36,2.683,0.875,9.21,0.264,A1
3.951,0.952,19.086,4.372,5.222,2.835,0.192,0.59,6.455,0.626,A1
15.337,2.531,7.784,10.058,0.53,1.054,2.042,2.958,3.994,4.523,A1
6.082,19.903,2.249,0.276,3.165,3.805,1.283,1.879,6.117,2.111,A1
12.632,15.563,3.292,3.444,5.234,8.979,5.368,5.406,3.285,0.207,A1
22.654,23.33,1.02,7.39,2.221,1.944,2.954,1.793,0.255,3.608,A1
6.646,14.379,4.165,5.605,5.854,1.076,5.483,4.206,0.861,2.243,A1
0.006,14.041,0.119,7.36,2.869,1.111,1.883,4.657,1.375,0.508,A1
0.457,12.169,8.646,5.687,2.996,1.652,3.254,0.582,2.897,0.638,A1
6.77,10.659,7.773,0.107,3.475,5.969,3.658,9.279,4.891,3.527,A1
10.377,27.287,1.612,3.144,2.049,3.072,0.21,0.263,3.677,3.188,A1
18.37,12.914,5.152,0.915,2.475,3.602,0.09,2.631,7.604,8.631,A1
23.556,2.475,2.136,4.09,6.11,3.568,1.612,1.858,2.749,1.879,A1
9.363,8.799,5.22,4.56,0.555,4.673,0.549,5.465,0.823,0.933,A1
3.489,8.618,0.558,2.85,5.532,2.35,3.404,2.619,1.382,1.723,A1
11.617,12.226,2.446,9.577,0.812,0.333,3.5,1.798,3.63,6.395,A1
46.779,19.159,5.462,9.746,4.546,1.663,2.277,1.769,1.453,1.315,A1
7.672,15.157,1.528,10.742,4.36,3.241,6.721,7.523,3.648,5.023,A1
8.122,25.416,0.333,3.621,3.038,4.053,5.349,2.743,0.999,3.395,A1
0.445,1.573,7.953,3.5,5.84,6.364,1.45,0.856,1.418,5.7,A1
5.293,0.062,11.702,3.669,7.333,3.422,5.455,6.984,5.37,8.794,A1
21.538,11.843,4.74,10.415,3.193,10.343,2.542,7.402,0.509,8.612,A1
9.802,12.564,1.206,8.506,2.754,6.882,4.729,0.288,3.228,7.541,A1
17.919,2.711,6.234,1.404,0.119,5.338,1.086,3.924,7.418,6.383,A1
9.926,12.35,4.757,4.29,3.19,8.235,10.169,6.621,2.531,3.507,A1
20.737,7.277,1.753,5.856,1.697,2.238,1.169,2.929,4.997,5.255,A1
18.257,4.121,9.222,4.459,0.333,3.41,2.204,3.022,6.815,4.021,A1
4.966,12.62,7.153,11.474,4.602,4.402,1.096,5.409,1.904,0.333,A1
16.115,0.851,0.682,3.658,8.323,6.984,4.506,5.091,1.502,1.929,A1
33.251,2.193,7.942,7.754,13.536,5.214,8.055,2.276,1.52,2.192,A1
3.951,7.277,4.853,2.392,6.646,0.4,5.304,0.179,0.978,2.449,A1
26.148,12.519,1.33,11.098,4.433,0.299,0.041,11.187,1.044,8.492,A1
6.77,8.122,8.506,12.113,0.076,0.073,5.847,3.07,0.156,1.103,A1
26.599,8.404,3.923,6.589,8.421,2.847,7.942,0.682,7.026,0.402,A1
13.985,1.189,2.7,4.646,0.428,6.894,2.88,5.301,10.225,0.921,A1
9.802,15.721,10.704,2.242,7.982,11.798,0.427,0.542,4.109,6.533,A1
7.322,6.375,6.77,4.071,1.263,6.972,6.028,1.769,3.553,4.403,A1
1.359,21.369,5.783,2.598,1.401,5.958,3.761,2.708,6.73,3.439,A1
14.65,7.221,4.222,6.27,6.265,2.407,0.041,5.72,3.32,7.98,A1
5.191,11.888,13.438,6.007,1.02,6.025,1.03,3.497,1.323,5.186,A1
9.351,3.264,8.816,2.598,4.123,2.362,1.46,9.536,3.064,3.495,A1
10.817,10.76,14.548,6.608,7.615,1.787,6.824,2.434,5.173,4.053,A1
1.685,3.996,3.912,8.374,0.121,7.333,1.236,4.415,11.162,5.217,A1
19.046,14.593,4.515,4.936,12.057,4.447,4.814,6.074,4.292,3.594,A1
1.359,2.7,5.445,6.57,5.772,8.438,4.306,3.146,3.517,0.445,A1
19.621,1.291,7.181,5.248,2.686,6.488,5.896,7.314,0.333,4.779,A1
6.432,12.0,2.035,1.31,5.758,5.27,0.004,4.028,3.933,1.991,A1
12.406,10.478,6.093,3.188,0.062,4.966,3.902,1.23,1.481,2.819,A1
45.877,5.631,14.83,1.603,1.189,4.707,7.266,0.553,10.655,3.977,A1
11.831,6.984,3.884,0.043,11.888,0.828,5.462,2.587,1.302,1.71,A1
31.221,23.556,3.811,4.008,0.344,1.178,6.927,0.381,4.003,8.399,A1
3.726,13.184,6.347,0.1,2.235,1.246,12.93,4.04,3.796,2.492,A1
23.217,2.305,13.804,10.892,4.123,5.09,0.475,0.449,2.627,4.003,A1
21.075,0.051,3.63,5.398,5.487,5.451,3.527,2.816,4.271,5.831,A1
3.264,6.262,5.321,1.479,7.745,5.924,2.625,1.83,5.814,1.817,A1
26.836,9.859,5.772,1.903,10.366,2.272,3.32,3.28,8.153,0.319,A1
9.915,2.091,9.436,3.264,2.066,3.647,4.43,7.346,3.637,2.956,A1
27.163,37.14,11.69,9.934,4.349,5.958,4.682,3.642,5.293,0.188,A1
25.934,4.346,6.138,4.196,3.148,0.051,8.957,2.611,3.884,3.859,A1
2.598,9.238,5.586,4.139,3.669,9.103,0.908,6.13,2.989,5.555,A1
10.704,5.856,4.898,8.592,0.471,1.437,2.805,2.574,4.342,2.881,A1
22.766,1.415,3.754,4.459,6.262,2.576,1.65,1.995,0.154,0.4,A1
33.6,10.208,2.148,5.811,7.361,3.275,3.453,0.703,6.61,4.403,A1
21.301,5.687,3.996,0.483,3.515,0.152,4.137,3.449,2.834,2.099,A1
1.911,8.968,1.967,4.259,1.669,6.454,3.837,3.006,5.582,9.151,A1
2.26,4.898,0.4,10.208,6.406,9.554,0.109,2.196,1.316,3.043,A1
26.148,2.925,0.023,12.5,1.922,0.817,3.649,3.811,0.83,5.023,A1
14.436,12.914,4.757,5.83,4.321,1.257,0.135,3.006,2.559,0.057,A1
23.003,4.233,2.542,4.947,0.995,1.978,2.418,1.347,1.58,1.215,A1
4.955,8.618,4.008,4.936,3.965,2.869,8.694,6.042,2.761,2.387,A1
5.53,0.062,3.01,2.711,7.167,7.773,0.569,0.65,1.502,1.327,A1
21.129,12.769,9.248,3.321,8.344,2.774,1.382,0.649,6.698,0.022,A2
26.393,19.902,9.636,5.15,3.873,3.915,1.888,1.74,8.094,2.546,A2
4.311,16.773,0.241,9.455,2.114,3.807,2.869,4.166,2.64,3.645,A2
25.003,9.218,9.573,5.409,2.794,3.743,2.137,2.743,2.969,0.338,A2
0.596,0.661,6.472,1.384,0.774,1.565,0.953,0.91,8.99,0.659,A2
2.374,0.919,6.988,12.081,4.198,4.651,2.759,0.181,1.898,1.974,A2
6.02,6.312,14.771,0.179,1.161,1.048,9.186,7.143,0.846,2.611,A2
10.768,10.509,3.017,5.236,3.986,4.595,4.139,1.083,1.801,2.187,A2
3.794,15.059,18.578,3.416,7.636,9.403,7.849,1.138,0.776,2.718,A2
10.54,10.509,7.927,3.106,1.113,2.878,4.074,6.211,3.235,3.243,A2
5.086,2.533,0.919,8.904,1.161,1.857,0.34,7.837,0.8,6.866,A2
2.662,6.02,3.76,2.073,18.742,6.575,2.318,3.17,0.54,0.847,A2
27.297,4.44,3.534,1.737,11.169,0.235,0.026,5.383,1.47,3.043,A2
15.963,2.469,6.926,3.394,0.275,10.204,0.727,0.105,1.145,1.176,A2
6.149,13.415,0.951,14.069,1.581,7.285,7.505,0.937,2.283,6.786,A2
22.549,2.374,11.024,13.889,6.649,1.922,0.727,1.177,2.923,0.344,A2
5.215,2.374,14.028,0.941,6.635,1.612,0.491,0.741,5.019,2.654,A2
3.308,2.826,2.374,4.246,9.781,1.457,5.172,8.886,0.306,1.657,A2
17.483,4.44,12.898,10.38,5.877,1.754,5.14,5.273,3.252,4.053,A2
14.9,9.024,3.792,1.75,10.509,5.68,2.027,0.144,5.423,4.914,A2
0.209,6.377,8.282,10.617,5.764,5.206,3.601,1.768,1.688,2.612,A2
19.807,0.144,6.765,12.016,3.439,0.635,6.678,5.522,5.197,6.472,A2
1.629,9.055,14.19,8.013,1.244,3.472,3.792,2.678,1.357,3.38,A2
49.668,8.538,0.919,3.588,1.422,0.312,8.508,0.981,5.158,7.855,A2
4.182,2.21,5.57,2.017,4.325,6.653,1.726,4.957,3.486,0.496,A2
4.729,2.955,1.5,4.505,5.81,1.849,5.968,2.081,0.967,3.086,A2
20.582,4.182,0.306,1.199,3.857,3.45,2.221,1.454,6.208,0.395,A2
7.798,0.661,2.664,10.682,1.599,5.671,4.15,5.187,1.002,7.577,A2
1.083,1.728,7.053,1.319,6.91,9.76,11.037,7.65,0.865,0.682,A2
5.731,20.548,0.889,2.331,1.839,6.317,2.632,2.496,2.164,2.756,A2
5.473,7.539,5.279,0.501,0.082,9.67,5.667,3.502,3.689,6.829,A2
19.678,11.96,8.344,14.061,6.407,2.542,4.311,5.31,4.624,3.127,A2
19.032,0.144,6.762,9.175,2.969,10.217,0.846,8.335,1.962,2.697,A2
16.32,1.018,1.888,6.623,8.556,2.314,2.406,8.425,3.921,3.911,A2
14.284,1.952,11.185,11.198,5.247,2.443,2.073,2.291,3.744,0.509,A2
15.963,10.281,0.693,7.755,7.362,0.377,2.417,2.042,0.889,1.506,A2
12.606,5.731,5.15,5.71,0.758,7.479,4.838,0.836,7.111,3.832,A2
11.185,18.804,2.568,5.697,3.808,11.87,0.62,4.858,0.322,2.261,A2
18.029,0.114,6.536,7.582,4.327,3.876,5.094,7.53,0.023,3.773,A2
