0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Transcript
27.304,13.475,2.297,13.411,15.89,9.269,13.57,7.71,6.963,12.317,A1
10.963,18.4,12.811,10.443,12.054,7.602,9.18,12.148,8.407,9.77,A1
9.118,9.307,12.148,6.654,10.775,8.284,10.065,8.252,4.878,11.327,A1
5.707,9.448,10.538,15.558,10.159,5.556,13.664,8.901,8.359,6.57,A1
17.453,23.845,11.296,6.781,13.333,8.587,12.243,10.281,15.298,12.128,A1
1.112,14.043,9.496,9.812,6.134,8.246,7.95,10.335,6.015,6.15,A1
7.602,9.496,7.791,11.706,6.276,13.285,0.846,14.232,10.443,7.518,A1
25.788,15.937,24.083,6.97,14.943,10.33,6.402,0.95,4.31,14.885,A1
10.963,21.999,4.571,12.843,18.447,12.111,5.329,8.684,9.047,5.623,A1
9.875,10.823,12.811,26.104,6.702,10.406,0.972,10.092,9.023,10.107,A1
32.608,3.245,11.58,8.486,9.828,11.656,9.496,8.306,7.057,10.17,A1
0.782,1.729,5.329,1.365,13.238,5.291,10.317,12.771,8.739,0.123,A1
20.435,28.63,17.169,21.494,2.392,9.686,6.623,6.817,7.768,9.244,A1
30.335,3.055,3.385,6.086,4.239,13.058,13.285,10.037,10.467,9.054,A1
18.969,15.748,8.454,3.876,12.717,8.852,10.254,12.013,10.443,7.602,A1
5.707,2.297,18.115,3.308,3.671,12.148,7.002,9.307,11.959,11.601,A1
21.999,10.065,5.802,11.77,11.58,7.716,9.749,11.742,7.081,1.014,A1
7.981,10.823,6.466,1.287,12.054,12.414,9.843,13.123,13.901,10.065,A1
34.881,8.359,5.564,16.505,9.165,2.942,4.697,8.035,11.746,10.949,A1
4.192,0.165,8.216,7.097,17.595,11.921,14.643,13.826,9.97,8.739,A1
6.037,7.223,4.855,7.412,14.99,16.771,12.433,9.875,9.118,11.833,A1
7.602,14.8,6.56,7.286,8.265,3.245,12.212,12.96,14.824,14.422,A1
8.69,1.161,12.433,10.443,16.363,7.412,2.456,11.445,3.221,10.191,A1
2.297,3.385,9.591,16.821,17.074,4.457,0.102,11.797,11.248,11.327,A1
16.647,8.739,0.165,9.622,3.671,3.624,4.318,13.366,12.267,11.812,A1
3.007,18.21,5.992,11.959,2.724,10.102,2.487,9.388,5.518,5.013,A1
6.466,4.712,11.864,8.675,6.181,15.331,5.518,6.601,7.483,18.379,A1
2.297,7.223,1.35,5.391,0.165,16.013,14.58,9.334,7.744,7.076,A1
9.448,2.297,8.17,0.593,9.781,7.071,8.265,8.684,12.101,9.476,A1
9.875,7.981,10.538,3.371,8.265,9.269,18.937,8.657,12.67,17.095,A1
7.981,3.055,6.466,11.265,8.833,8.246,3.655,8.657,10.396,11.285,A1
27.683,3.385,5.469,5.076,15.748,6.882,18.305,1.972,12.172,6.802,A1
7.174,1.302,4.522,3.687,12.622,9.08,10.033,1.161,10.278,13.537,A1
11.77,0.214,6.844,0.466,6.086,6.427,9.433,9.631,14.658,10.612,A1
15.558,24.462,1.635,12.212,7.176,4.647,10.475,4.706,7.294,4.865,A1
12.148,6.466,2.392,3.182,7.507,9.648,4.161,7.466,5.4,13.075,A1
32.229,15.748,3.719,3.133,13.948,15.293,12.433,11.093,16.387,5.897,A1
13.615,17.074,5.424,12.654,7.744,16.127,3.213,8.224,11.699,7.034,A1
4.571,14.8,1.586,11.896,2.44,12.376,11.201,9.118,8.218,9.812,A1
0.024,8.739,5.613,19.221,13.57,6.541,4.855,4.246,8.833,5.329,A1
10.633,11.011,25.978,12.969,8.786,5.897,9.717,12.041,8.667,10.801,A1
20.862,4.76,8.549,5.076,9.97,6.807,12.274,14.422,5.518,10.128,A1
51.552,22.189,7.412,19.221,18.779,5.404,11.612,10.606,5.115,4.297,A1
4.901,0.972,1.445,14.043,21.999,6.048,4.034,10.552,12.646,9.18,A1
3.007,1.35,15.18,9.875,9.165,14.725,4.161,5.924,16.932,12.59,A1
15.937,8.17,18.969,3.813,13.285,20.635,7.255,10.417,6.986,9.959,A1
15.18,10.065,0.355,7.223,4.997,12.755,5.424,9.361,4.713,3.518,A1
7.174,15.937,11.675,6.023,13.096,14.081,1.856,8.143,4.997,7.897,A1
20.484,4.002,17.358,6.985,12.717,1.691,5.581,5.031,11.722,10.465,A1
4.144,7.791,13.664,23.768,7.034,5.707,13.475,12.717,6.844,11.538,A1
6.086,14.8,7.602,0.593,7.459,2.07,11.265,6.844,14.919,7.118,A1
12.858,17.453,7.696,4.192,16.695,5.404,7.381,6.222,5.66,10.065,A1
1.54,0.024,10.254,1.35,4.666,8.473,12.369,8.035,7.271,8.107,A1
3.007,7.791,4.097,13.033,1.114,2.336,2.992,8.359,11.13,9.602,A1
17.832,3.385,2.203,10.823,4.381,7.148,5.707,11.716,5.21,11.243,A1
1.161,14.043,24.936,5.076,0.782,8.587,10.791,8.901,13.261,12.696,A1
9.826,15.558,4.95,4.129,2.487,7.791,5.265,6.086,7.436,9.138,A1
6.466,32.797,12.811,7.16,10.87,9.572,10.728,6.222,8.762,4.739,A1
14.422,1.729,10.443,7.034,16.411,8.739,13.791,4.327,8.691,14.843,A1
51.552,25.788,13.475,20.231,5.518,10.519,9.781,7.846,4.547,5.265,A1
8.359,3.245,12.054,5.329,10.965,9.723,10.349,12.554,10.041,9.202,A1
8.739,1.161,24.651,4.255,7.128,0.468,13.979,13.15,7.933,14.906,A1
43.974,13.615,11.77,2.487,4.476,2.638,1.161,10.092,4.926,10.927,A1
9.826,14.8,13.001,7.728,10.491,10.709,5.865,6.032,8.17,16.253,A1
18.969,22.567,2.533,3.308,8.407,8.473,7.065,15.992,12.551,12.822,A1
2.297,3.954,2.771,0.53,6.844,1.881,3.119,3.624,0.214,11.454,A1
21.242,14.99,0.214,14.548,9.449,6.807,13.601,9.631,7.768,8.717,A1
29.577,17.832,21.81,19.284,4.287,9.686,6.875,6.248,9.567,11.854,A1
1.161,10.823,16.6,24.273,8.976,11.656,7.696,11.336,4.287,10.549,A1
6.844,18.969,4.476,11.454,9.591,2.866,3.845,12.635,3.553,3.856,A1
9.875,6.654,10.349,1.68,14.658,8.966,8.359,9.631,17.31,13.222,A1
0.782,3.245,5.802,5.581,7.365,7.412,4.571,16.317,6.654,3.602,A1
16.695,10.823,7.507,11.391,5.471,1.605,14.138,11.851,10.23,1.729,A1
21.999,7.223,10.917,20.42,4.76,17.68,3.719,17.696,7.554,9.896,A1
1.87,7.412,7.981,4.887,15.18,10.406,9.118,9.199,14.161,8.97,A1
11.342,18.779,14.043,0.403,5.992,10.823,9.591,5.112,8.715,13.769,A1
0.782,2.677,17.927,5.581,0.544,13.778,4.792,6.547,7.91,13.937,A1
7.981,23.704,15.18,0.67,10.112,4.192,11.359,11.282,13.593,11.854,A1
4.95,9.069,16.032,7.16,2.629,14.005,10.57,11.472,16.411,1.961,A1
40.564,19.726,6.371,9.054,5.281,2.969,13.064,7.44,6.323,8.528,A1
3.813,3.575,2.533,6.213,6.56,6.92,9.781,10.146,1.469,4.15,A1
2.628,16.317,15.937,3.687,10.823,0.365,16.979,3.813,11.557,8.023,A1
11.011,0.214,7.412,1.87,13.806,10.633,6.339,12.879,7.459,8.717,A1
10.254,20.862,15.463,13.475,10.538,8.663,7.696,8.684,7.105,7.349,A1
16.317,9.118,14.232,3.371,13.711,5.972,11.011,8.252,9.899,10.443,A1
24.651,45.869,13.758,18.653,15.89,4.684,7.349,5.816,9.188,12.528,A1
53.825,7.223,16.127,2.235,11.201,4.419,6.749,5.491,4.5,9.959,A1
8.359,14.99,9.591,1.034,5.376,11.466,7.728,9.09,15.014,12.759,A1
22.757,4.002,13.38,10.38,2.534,15.407,9.938,9.253,8.525,8.297,A1
