0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Transcript
3.501,12.814,1.659,3.048,3.1,0.324,2.053,10.906,4.586,0.057,A1
52.97,14.48,10.49,4.465,5.43,6.588,0.738,3.617,5.907,3.773,A1
2.799,8.604,1.395,4.144,7.206,2.676,1.293,5.183,1.176,0.431,A1
5.972,2.639,9.349,1.483,13.39,5.079,8.822,1.962,5.847,4.004,A1
22.797,9.218,10.386,3.851,9.108,3.904,0.476,0.13,3.533,2.741,A1
1.395,10.007,0.008,0.285,8.873,1.657,5.518,5.518,1.472,2.204,A1
24.376,2.974,0.446,5.343,1.9,1.834,0.884,1.283,0.413,1.869,A1
11.937,4.306,4.509,8.383,7.623,6.658,6.278,1.696,1.121,1.431,A1
12.639,6.483,1.615,5.592,2.865,2.974,6.703,2.69,2.442,0.255,A1
62.443,3.341,3.413,5.489,4.992,8.447,2.141,6.708,2.716,1.152,A1
19.305,7.025,3.72,3.867,6.768,4.587,7.082,5.48,3.796,4.339,A1
12.288,3.078,4.788,9.568,5.321,3.341,3.984,2.711,5.748,6.824,A1
10.884,4.465,3.736,2.126,0.732,8.658,3.473,0.108,1.933,1.85,A1
6.834,2.799,5.358,2.113,4.926,7.535,0.827,1.211,5.551,6.493,A1
5.797,18.587,9.948,5.167,10.161,0.694,3.354,5.518,3.632,2.711,A1
7.902,1.746,6.921,10.65,6.082,5.797,3.809,3.25,2.887,2.171,A1
6.85,3.429,5.65,6.775,5.408,6.834,0.271,4.306,0.233,4.417,A1
18.061,14.919,4.159,4.67,0.935,6.674,0.255,1.424,1.203,5.193,A1
12.272,4.992,1.966,10.781,4.137,1.078,2.346,5.38,1.729,2.828,A1
4.92,4.728,1.499,5.943,4.422,4.43,2.609,4.252,1.703,2.399,A1
8.779,6.586,8.516,1.6,0.957,1.499,2.917,5.07,1.115,5.352,A1
28.778,12.447,17.666,4.569,3.435,5.886,4.043,2.623,2.464,0.797,A1
22.271,18.324,1.674,3.851,4.663,7.691,2.36,2.937,1.626,7.019,A1
19.48,2.711,4.772,3.705,2.464,0.659,3.822,0.71,4.367,2.698,A1
8.237,1.324,17.184,2.507,11.389,0.255,3.603,4.327,2.135,3.062,A1
17.535,1.571,1.308,1.645,7.36,0.868,0.666,2.802,5.622,4.394,A1
32.286,0.885,6.806,2.61,6.586,0.167,1.075,2.586,1.253,3.682,A1
9.816,4.29,8.516,1.792,1.214,1.569,1.907,2.188,6.636,3.029,A1
1.395,23.236,1.001,0.197,0.973,1.483,4.847,1.984,3.994,4.696,A1
5.446,1.85,2.99,7.639,3.297,11.237,6.161,4.682,5.65,5.079,A1
18.428,4.218,9.509,4.803,2.639,4.413,3.107,7.235,0.475,0.719,A1
15.254,1.483,9.788,1.717,0.797,1.727,5.884,0.797,2.869,7.535,A1
29.304,8.851,7.288,8.428,5.825,0.762,2.17,3.075,0.808,1.168,A1
10.533,0.096,7.858,13.106,0.161,3.218,0.578,11.32,2.459,3.238,A1
11.219,5.869,4.394,10.927,16.504,2.779,1.966,1.546,2.645,3.705,A1
30.516,10.956,8.209,5.635,0.446,2.729,0.183,1.85,1.608,2.425,A1
21.585,12.726,4.832,6.074,9.547,6.606,0.007,6.721,2.788,0.982,A1
2.448,9.568,5.446,1.951,1.916,2.166,1.411,6.448,0.194,3.637,A1
22.973,11.132,2.097,0.285,6.784,5.13,1.499,4.519,3.873,3.536,A1
4.569,2.376,2.185,2.156,1.63,10.112,5.766,5.355,0.534,2.386,A1
30.882,4.202,9.596,7.184,5.841,0.185,1.806,6.511,4.438,1.168,A1
4.92,1.922,3.807,5.518,4.75,0.202,1.762,3.25,3.818,3.472,A1
13.851,5.518,1.762,5.446,0.584,2.553,6.424,2.498,5.672,1.285,A1
21.569,17.885,3.823,1.733,1.674,2.85,2.61,3.955,3.593,3.838,A1
8.428,20.605,2.492,8.925,5.54,2.376,1.017,10.192,5.672,7.058,A1
2.113,4.904,4.816,4.891,0.058,0.324,1.748,0.597,1.061,4.728,A1
12.288,15.095,12.858,6.732,9.941,8.43,0.869,5.079,4.553,2.068,A1
12.288,5.183,5.343,5.592,0.446,5.325,1.938,4.327,2.174,3.828,A1
4.394,2.36,14.245,9.173,4.218,1.659,10.139,0.807,0.321,3.004,A1
25.779,14.393,2.639,8.224,8.785,7.078,6.177,4.616,5.211,1.07,A1
0.183,2.113,11.63,3.851,2.223,0.466,1.103,4.055,1.126,5.079,A1
15.605,6.323,9.728,6.499,1.527,3.902,1.075,6.671,3.369,0.437,A1
14.903,3.604,16.35,5.037,4.619,0.975,1.309,3.413,0.88,0.509,A1
10.342,16.833,8.078,0.285,10.533,0.885,3.853,4.165,8.292,3.77,A1
4.569,15.079,7.141,2.565,4.306,4.834,0.125,2.423,0.442,2.692,A1
10.167,3.764,1.63,0.885,3.764,1.762,2.99,0.631,3.051,2.896,A1
6.148,22.271,1.455,1.337,1.543,1.218,2.273,1.274,2.562,1.162,A1
0.343,11.323,3.194,3.325,2.163,2.571,5.035,0.534,0.271,6.551,A1
6.85,3.078,13.412,6.863,13.916,2.201,7.097,1.784,1.955,2.146,A1
9.481,3.429,3.823,4.699,6.329,0.01,7.959,6.257,5.446,1.737,A1
19.656,5.781,10.49,6.703,5.227,0.167,7.945,6.937,5.035,0.008,A1
4.553,9.202,6.965,11.044,6.483,6.165,9.611,1.358,3.007,1.815,A1
8.955,5.781,8.735,4.92,2.99,1.955,3.765,5.894,5.172,0.109,A1
2.974,6.571,12.288,4.962,1.061,1.727,0.139,3.851,8.884,0.401,A1
7.184,1.132,2.201,6.629,0.782,7.885,0.052,8.087,0.189,3.516,A1
17.2,9.305,4.86,1.119,0.249,2.395,6.089,2.677,1.115,5.557,A1
19.815,8.253,7.36,1.074,8.39,1.394,0.489,1.925,0.124,4.222,A1
20.692,2.902,0.315,3.091,0.76,5.676,1.338,4.039,0.54,2.234,A1
22.096,3.764,18.822,1.002,0.052,7.904,0.577,5.13,2.573,2.785,A1
14.744,8.149,7.755,0.037,0.556,7.781,2.259,0.243,3.325,7.376,A1
0.518,12.814,10.358,4.787,3.56,2.709,8.004,0.735,1.411,2.019,A1
14.393,2.974,3.851,2.201,3.1,1.394,3.223,0.919,1.247,2.507,A1
6.323,1.22,5.271,0.68,3.72,3.343,2.171,4.077,4.97,0.743,A1
21.41,12.551,1.017,8.091,1.126,4.588,3.882,1.361,4.137,4.524,A1
0.343,0.869,3.544,0.898,7.968,3.709,3.077,5.881,0.727,1.454,A1
16.131,15.796,4.465,1.353,1.477,5.009,1.454,2.147,0.606,1.298,A1
10.709,3.867,4.334,1.762,2.931,2.411,0.504,1.433,2.514,3.744,A1
3.166,1.571,1.938,5.622,0.118,0.938,9.728,0.359,0.413,4.992,A1
1.045,0.869,2.464,2.916,1.762,0.464,2.126,1.909,2.755,1.152,A1
3.867,13.412,2.902,7.477,7.091,0.712,3.473,2.799,1.933,1.883,A1
11.235,9.728,5.797,14.523,2.448,5.569,0.212,1.019,0.512,8.11,A1
0.008,8.062,1.22,4.247,3.764,0.99,4.232,1.684,3.194,2.971,A1
14.201,10.796,2.623,0.066,0.074,6.693,0.753,7.551,3.731,4.3,A1
12.814,5.446,0.08,7.506,5.687,0.36,0.782,1.959,0.749,4.67,A1
3.166,4.92,2.157,13.516,5.474,2.483,4.657,5.343,2.843,5.352,A1
11.219,4.657,19.436,2.857,2.201,1.008,5.139,0.368,1.078,2.828,A1
31.042,0.359,4.685,12.096,2.821,1.624,4.451,4.857,2.514,2.253,A1
5.271,13.588,11.674,1.879,2.99,1.887,0.797,4.782,0.376,1.356,A1
6.499,6.746,8.735,1.148,5.402,7.113,2.346,1.925,0.402,1.464,A1
13.34,1.674,8.983,2.799,0.189,6.185,1.806,1.884,1.17,1.577,A1
22.638,27.446,13.719,6.879,4.181,3.097,1.543,4.403,5.463,0.08,A1
4.569,16.219,11.614,0.856,0.211,1.325,3.633,2.874,3.895,4.962,A1
21.569,12.463,1.411,4.378,3.413,0.659,2.989,1.483,4.865,7.259,A1
6.499,11.235,11.761,5.109,1.593,2.536,3.588,1.183,3.336,1.46,A1
12.288,4.13,2.025,3.384,6.477,2.273,8.062,1.324,3.27,2.623,A1
6.307,8.516,2.799,10.108,3.451,2.957,1.63,2.749,1.571,9.251,A1
0.885,9.218,0.211,3.048,3.363,5.13,2.433,5.48,1.999,2.055,A1
