0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,Transcript
10.724,19.387,23.87,28.145,3.711,9.241,2.868,6.099,3.025,12.706,A1
7.655,16.126,11.931,18.46,5.89,3.689,15.215,7.544,2.785,2.03,A1
18.044,1.422,1.91,13.01,5.962,9.385,9.15,11.695,6.549,8.082,A1
10.819,4.826,6.552,2.398,10.553,10.814,4.451,5.29,3.552,2.329,A1
1.997,7.496,1.047,21.464,1.53,6.729,0.032,4.715,11.655,10.49,A1
34.154,19.243,15.743,5.131,1.143,8.484,0.287,7.297,1.365,2.051,A1
11.778,1.407,10.109,8.711,5.099,6.086,6.353,7.77,7.19,7.864,A1
36.072,25.236,5.65,9.957,9.75,12.31,2.294,13.476,0.801,5.477,A1
2.86,8.182,27.634,0.319,14.017,7.007,12.65,10.291,0.076,1.151,A1
19.962,6.01,17.205,7.671,4.535,20.125,4.763,2.441,6.231,5.818,A1
20.505,16.318,1.854,2.205,13.573,19.377,1.95,9.743,0.793,12.786,A1
21.847,4.299,4.355,6.745,3.496,3.44,9.318,0.689,7.73,8.402,A1
9.669,5.545,2.845,20.665,12.339,8.378,12.179,10.674,4.529,9.073,A1
8.071,18.716,7.041,9.765,9.294,7.889,23.167,1.009,13.873,10.693,A1
17.373,4.299,11.563,22.727,3.313,12.799,6.233,7.133,8.317,6.921,A1
1.263,7.784,9.342,4.123,1.122,1.397,14.105,11.119,7.226,0.287,A1
34.825,11.332,2.174,14.8,12.626,4.485,10.988,14.291,16.696,3.586,A1
15.039,2.045,18.428,16.414,1.59,15.609,7.951,3.667,5.536,11.822,A1
11.428,12.737,7.16,26.323,12.83,7.371,8.727,6.277,13.483,5.839,A1
2.03,2.51,3.723,3.181,11.152,13.566,5.426,1.352,10.193,10.565,A1
3.723,10.628,2.86,3.021,18.296,14.161,16.63,3.448,7.544,6.969,A1
10.244,6.441,7.616,5.434,10.193,8.311,7.832,11.633,4.895,10.272,A1
