0.05,0.1,0.15,0.2,0.3,0.4,Transcript,Sampling Interval
12.788,1.753,2.707,0.92,2.761,0.442,A3,30 seconds
4.815,0.506,3.884,1.072,0.819,0.671,A3,30 seconds
12.788,1.417,1.644,0.92,2.28,0.442,A3,30 seconds
12.788,1.417,1.852,1.95,0.819,0.671,A3,30 seconds
1.767,1.753,1.806,0.92,2.28,0.671,A3,30 seconds
0.984,0.506,1.806,1.95,2.761,0.442,A3,30 seconds
12.788,4.405,3.884,1.072,0.819,0.442,A3,30 seconds
0.737,0.572,1.806,0.423,0.819,0.442,A3,30 seconds
0.974,0.506,1.644,1.072,0.819,0.442,A3,30 seconds
2.095,1.753,0.168,0.92,2.761,0.442,A3,30 seconds
0.984,0.572,1.806,0.423,0.819,0.671,A3,30 seconds
6.05,0.572,2.707,0.92,2.761,0.671,A3,30 seconds
4.815,6.601,1.852,1.072,2.761,0.671,A3,30 seconds
6.05,6.601,3.884,0.423,2.761,0.442,A3,30 seconds
12.788,1.417,0.168,1.95,2.28,0.671,A3,30 seconds
3.27,4.405,0.168,0.423,2.28,0.671,A3,30 seconds
0.737,8.802,2.707,0.92,0.819,0.442,A3,30 seconds
1.099,3.593,3.884,0.423,2.761,0.442,A3,30 seconds
4.815,8.802,0.168,1.072,0.819,0.442,A3,30 seconds
0.737,4.405,1.806,1.95,2.761,0.442,A3,30 seconds
12.788,6.601,1.806,0.92,2.761,0.442,A3,30 seconds
0.408,4.405,3.884,1.95,2.761,0.442,A3,30 seconds
3.27,0.506,1.852,1.072,2.761,0.442,A3,30 seconds
0.974,8.802,1.806,1.95,2.28,0.671,A3,30 seconds
0.974,3.593,1.644,0.423,2.28,0.442,A3,30 seconds
1.767,1.417,1.852,0.423,0.819,0.442,A3,30 seconds
1.099,1.417,3.884,1.95,2.761,0.442,A3,30 seconds
0.408,4.405,1.852,1.95,2.761,0.671,A3,30 seconds
0.737,6.601,1.852,1.072,0.819,0.442,A3,30 seconds
0.737,4.405,1.852,1.95,2.28,0.671,A3,30 seconds
7.483,1.753,1.852,1.072,2.761,0.671,A3,30 seconds
0.408,1.753,3.884,0.92,2.761,0.671,A3,30 seconds
1.767,0.506,0.168,0.423,2.28,0.442,A3,30 seconds
0.974,1.753,1.806,1.072,2.761,0.442,A3,30 seconds
1.767,0.506,1.644,1.95,2.761,0.442,A3,30 seconds
4.815,6.601,0.168,0.92,2.28,0.442,A3,30 seconds
1.767,8.802,3.884,0.423,2.28,0.671,A3,30 seconds
4.815,0.506,1.644,0.423,2.28,0.671,A3,30 seconds
1.099,4.405,0.168,1.95,2.28,0.671,A3,30 seconds
7.483,3.593,1.806,0.423,2.761,0.442,A3,30 seconds
2.533,4.405,1.806,1.95,2.28,0.671,A3,30 seconds
1.099,1.417,1.852,1.95,2.761,0.671,A3,30 seconds
0.974,4.405,1.806,1.95,2.28,0.442,A3,30 seconds
2.095,1.753,3.884,0.92,2.28,0.671,A3,30 seconds
0.408,4.405,1.644,1.072,2.761,0.671,A3,30 seconds
0.974,8.802,3.884,0.423,2.761,0.442,A3,30 seconds
1.767,0.506,2.707,0.423,2.28,0.442,A3,30 seconds
6.05,8.802,1.644,0.423,2.761,0.671,A3,30 seconds
0.974,1.417,3.884,0.423,2.28,0.442,A3,30 seconds
2.095,0.572,1.852,0.92,2.761,0.442,A3,30 seconds
2.533,4.405,0.168,0.92,2.761,0.671,A3,30 seconds
2.533,1.417,2.707,1.95,2.761,0.442,A3,30 seconds
7.483,1.417,1.806,0.423,0.819,0.442,A3,30 seconds
1.767,1.753,1.852,0.423,2.28,0.671,A3,30 seconds
2.095,8.802,3.884,0.92,2.28,0.671,A3,30 seconds
5.706,1.417,1.852,1.072,2.761,0.442,A3,30 seconds
2.095,4.405,2.707,0.423,2.28,0.442,A3,30 seconds
2.533,6.601,2.707,1.95,0.819,0.442,A3,30 seconds
0.285,0.572,3.884,0.92,2.761,0.442,A3,30 seconds
0.737,0.506,1.644,1.95,2.28,0.671,A3,30 seconds
4.41,1.875,2.477,1.558,1.949,,A2,30 seconds
1.815,9.28,2.9,1.558,1.949,,A2,30 seconds
3.458,9.28,2.9,1.558,1.949,,A2,30 seconds
4.41,6.155,2.618,0.85,2.548,,A2,30 seconds
5.543,6.155,0.999,1.596,1.949,,A2,30 seconds
7.246,3.28,2.618,1.558,2.548,,A2,30 seconds
6.105,3.28,2.9,1.558,1.949,,A2,30 seconds
7.246,3.551,2.618,0.85,1.949,,A2,30 seconds
6.105,6.155,0.999,1.596,1.949,,A2,30 seconds
6.105,0.18,2.477,1.596,1.949,,A2,30 seconds
7.157,0.18,2.477,0.85,1.949,,A2,30 seconds
4.41,9.28,2.477,1.558,1.949,,A2,30 seconds
6.105,3.551,2.9,1.558,1.949,,A2,30 seconds
6.105,9.28,2.477,1.596,1.949,,A2,30 seconds
5.543,9.28,0.999,1.558,2.548,,A2,30 seconds
6.433,6.155,2.477,1.596,2.548,,A2,30 seconds
7.157,3.28,2.9,0.85,2.548,,A2,30 seconds
1.382,0.18,2.477,0.85,2.548,,A2,30 seconds
5.543,9.28,2.9,0.85,2.548,,A2,30 seconds
6.433,9.28,2.618,0.85,1.949,,A2,30 seconds
3.458,3.551,2.9,0.85,1.949,,A2,30 seconds
5.543,6.155,0.999,1.558,1.949,,A2,30 seconds
3.21,1.875,2.618,0.85,2.548,,A2,30 seconds
1.382,3.28,2.618,1.596,1.949,,A2,30 seconds
6.433,1.875,2.9,1.558,2.548,,A2,30 seconds
1.382,1.875,2.618,0.85,2.548,,A2,30 seconds
7.246,0.18,2.618,0.85,1.949,,A2,30 seconds
1.382,1.875,0.999,1.558,1.949,,A2,30 seconds
7.157,0.18,2.618,1.558,1.949,,A2,30 seconds
1.382,1.875,0.999,0.85,1.949,,A2,30 seconds
7.157,1.875,2.9,0.85,2.548,,A2,30 seconds
6.105,1.875,2.9,1.558,2.548,,A2,30 seconds
4.41,3.28,2.618,1.596,2.548,,A2,30 seconds
7.246,0.18,2.618,1.558,1.949,,A2,30 seconds
7.157,3.28,2.477,0.85,1.949,,A2,30 seconds
1.815,1.875,2.477,1.558,2.548,,A2,30 seconds
7.157,3.28,2.477,0.85,2.548,,A2,30 seconds
3.458,9.28,2.618,1.558,2.548,,A2,30 seconds
6.105,3.28,2.618,1.596,1.949,,A2,30 seconds
3.458,1.875,2.9,1.596,2.548,,A2,30 seconds
5.543,1.875,2.9,1.558,2.548,,A2,30 seconds
6.105,3.551,0.999,0.85,2.548,,A2,30 seconds
6.967,3.28,2.477,0.85,2.548,,A2,30 seconds
6.967,3.551,2.618,1.596,2.548,,A2,30 seconds
7.157,9.28,2.618,1.596,1.949,,A2,30 seconds
7.157,9.28,2.618,1.596,1.949,,A2,30 seconds
6.105,1.875,0.999,1.596,1.949,,A2,30 seconds
6.967,1.875,2.477,1.558,2.548,,A2,30 seconds
6.967,3.28,0.999,0.85,1.949,,A2,30 seconds
1.382,9.28,2.9,1.596,1.949,,A2,30 seconds
3.458,6.155,2.477,0.85,2.548,,A2,30 seconds
7.157,3.551,2.9,1.558,2.548,,A2,30 seconds
6.967,6.155,2.618,0.85,1.949,,A2,30 seconds
6.105,3.28,2.9,1.558,2.548,,A2,30 seconds
7.157,9.28,0.999,1.558,1.949,,A2,30 seconds
3.458,1.875,2.9,0.85,1.949,,A2,30 seconds
3.458,1.875,2.9,0.85,2.548,,A2,30 seconds
5.543,6.155,2.618,1.558,2.548,,A2,30 seconds
1.382,3.28,2.477,0.85,1.949,,A2,30 seconds
1.382,0.18,2.618,0.85,2.548,,A2,30 seconds
7.246,1.875,2.9,0.85,1.949,,A2,30 seconds
3.21,3.28,2.477,1.558,2.548,,A2,30 seconds
3.458,9.28,2.477,1.558,2.548,,A2,30 seconds
7.157,3.551,2.477,0.85,2.548,,A2,30 seconds
4.41,6.155,0.999,1.558,2.548,,A2,30 seconds
7.246,0.18,2.477,1.596,2.548,,A2,30 seconds
7.246,6.155,0.999,1.558,1.949,,A2,30 seconds
6.433,0.18,2.477,0.85,2.548,,A2,30 seconds
5.543,3.551,0.999,1.558,1.949,,A2,30 seconds
1.382,6.155,0.999,1.558,2.548,,A2,30 seconds
4.41,6.155,2.618,0.85,1.949,,A2,30 seconds
3.458,9.28,2.9,0.85,2.548,,A2,30 seconds
5.543,3.551,2.9,1.596,1.949,,A2,30 seconds
6.433,0.18,2.477,0.85,1.949,,A2,30 seconds
6.967,3.28,0.999,0.85,2.548,,A2,30 seconds
1.815,9.28,0.999,1.558,2.548,,A2,30 seconds
6.105,1.875,2.477,1.596,1.949,,A2,30 seconds
5.543,1.875,0.999,1.558,2.548,,A2,30 seconds
3.458,9.28,2.477,1.558,1.949,,A2,30 seconds
1.382,0.18,2.477,1.596,2.548,,A2,30 seconds
4.41,9.28,2.9,1.558,2.548,,A2,30 seconds
3.21,0.18,2.477,0.85,1.949,,A2,30 seconds
7.157,0.18,2.618,0.85,1.949,,A2,30 seconds
1.382,0.18,2.618,1.558,1.949,,A2,30 seconds
7.157,6.155,2.618,0.85,2.548,,A2,30 seconds
1.815,6.155,2.9,0.85,1.949,,A2,30 seconds
1.815,3.28,2.618,1.558,1.949,,A2,30 seconds
3.21,9.28,2.618,0.85,1.949,,A2,30 seconds
7.157,3.551,0.999,1.596,2.548,,A2,30 seconds
4.41,6.155,2.9,1.558,1.949,,A2,30 seconds
1.815,3.551,2.9,1.596,1.949,,A2,30 seconds
1.815,3.28,2.9,1.596,1.949,,A2,30 seconds
4.41,6.155,2.9,0.85,2.548,,A2,30 seconds
3.21,6.155,0.999,1.558,2.548,,A2,30 seconds
7.157,3.551,2.618,1.596,1.949,,A2,30 seconds
3.21,1.875,0.999,0.85,2.548,,A2,30 seconds
5.543,9.28,2.618,0.85,2.548,,A2,30 seconds
6.967,1.875,2.618,1.558,2.548,,A2,30 seconds
3.458,3.551,0.999,1.596,1.949,,A2,30 seconds
1.815,3.551,2.477,0.85,2.548,,A2,30 seconds
11.609,27.204,10.645,0.862,1.371,1.67,B2,5 minutes
11.609,4.346,10.645,20.583,0.25,1.67,B2,5 minutes
13.745,9.366,10.645,7.35,1.371,3.244,B2,5 minutes
11.609,11.089,17.2,7.35,0.25,3.244,B2,5 minutes
11.609,9.366,17.88,0.862,0.741,1.67,B2,5 minutes
26.67,45.511,5.604,20.583,0.741,1.67,B2,5 minutes
27.738,9.366,5.604,0.862,1.371,1.67,B2,5 minutes
11.609,7.283,17.2,17.244,1.371,1.67,B2,5 minutes
26.738,7.283,5.604,7.35,0.25,3.244,B2,5 minutes
58.302,45.511,5.604,7.35,1.371,3.244,B2,5 minutes
3.772,9.366,1.448,7.35,1.371,1.67,B2,5 minutes
13.745,14.333,17.2,0.862,1.371,3.244,B2,5 minutes
26.738,9.366,17.2,20.583,0.741,1.67,B2,5 minutes
3.772,0.367,17.88,7.35,0.25,1.67,B2,5 minutes
27.471,7.283,1.448,7.35,0.741,1.67,B2,5 minutes
26.67,27.204,1.448,7.35,0.741,1.67,B2,5 minutes
4.04,9.366,5.604,0.862,0.25,1.67,B2,5 minutes
13.745,4.346,17.88,17.244,0.25,3.244,B2,5 minutes
26.738,45.511,5.604,20.583,1.371,1.67,B2,5 minutes
32.72,27.204,17.88,20.583,0.25,3.244,B2,5 minutes
27.738,27.204,1.448,20.583,0.25,1.67,B2,5 minutes
3.772,27.204,17.88,7.35,0.25,3.244,B2,5 minutes
4.04,27.204,10.645,0.862,1.371,3.244,B2,5 minutes
27.738,7.283,17.2,7.35,0.741,1.67,B2,5 minutes
7.123,4.346,17.88,0.862,0.25,3.244,B2,5 minutes
27.738,7.283,10.645,0.862,0.25,1.67,B2,5 minutes
3.772,14.333,10.645,17.244,0.25,1.67,B2,5 minutes
8.191,9.366,17.2,0.862,0.25,1.67,B2,5 minutes
3.772,14.333,1.448,0.862,0.25,3.244,B2,5 minutes
27.738,45.511,17.88,0.862,1.371,3.244,B2,5 minutes
27.471,9.366,5.604,7.35,1.371,3.244,B2,5 minutes
26.67,27.204,17.2,7.35,1.371,1.67,B2,5 minutes
0.5,7.283,5.604,20.583,0.25,1.67,B2,5 minutes
3.772,11.089,10.645,17.244,0.25,3.244,B2,5 minutes
58.302,45.511,17.88,20.583,1.371,3.244,B2,5 minutes
32.72,14.333,17.2,7.35,1.371,1.67,B2,5 minutes
13.745,4.346,17.2,17.244,0.25,1.67,B2,5 minutes
0.5,45.511,17.2,20.583,0.741,3.244,B2,5 minutes
4.04,45.511,1.448,7.35,1.371,3.244,B2,5 minutes
0.5,14.333,17.2,17.244,0.25,1.67,B2,5 minutes
18.406,14.333,1.448,0.862,0.25,1.67,B2,5 minutes
0.5,14.333,10.645,20.583,1.371,3.244,B2,5 minutes
27.738,4.346,5.604,7.35,0.25,3.244,B2,5 minutes
58.302,14.333,10.645,0.862,1.371,3.244,B2,5 minutes
0.821,11.089,5.604,20.583,0.25,1.67,B2,5 minutes
0.821,27.204,17.88,0.862,1.371,3.244,B2,5 minutes
58.302,14.333,17.2,0.862,0.25,3.244,B2,5 minutes
0.5,0.367,17.2,0.862,0.741,1.67,B2,5 minutes
11.609,14.333,17.2,20.583,0.741,3.244,B2,5 minutes
3.772,4.346,10.645,20.583,0.741,1.67,B2,5 minutes
32.705,27.204,17.88,0.862,0.25,3.244,B2,5 minutes
13.745,0.367,1.448,7.35,0.741,1.67,B2,5 minutes
27.738,14.333,17.88,17.244,0.741,1.67,B2,5 minutes
27.738,7.283,17.2,20.583,0.25,3.244,B2,5 minutes
26.67,7.283,5.604,0.862,0.741,3.244,B2,5 minutes
0.5,7.283,17.2,20.583,0.741,3.244,B2,5 minutes
27.738,9.366,17.88,0.862,0.741,3.244,B2,5 minutes
11.609,7.283,5.604,0.862,0.25,1.67,B2,5 minutes
58.302,27.204,1.448,17.244,0.741,1.67,B2,5 minutes
58.302,7.283,1.448,0.862,0.25,1.67,B2,5 minutes
11.609,7.283,1.448,20.583,1.371,3.244,B2,5 minutes
18.406,9.366,17.88,0.862,0.25,1.67,B2,5 minutes
32.705,0.367,1.448,17.244,1.371,1.67,B2,5 minutes
32.705,11.089,1.448,7.35,0.25,3.244,B2,5 minutes
11.609,4.346,10.645,20.583,0.25,3.244,B2,5 minutes
4.04,0.367,5.604,7.35,1.371,3.244,B2,5 minutes
32.705,11.089,5.604,17.244,0.741,3.244,B2,5 minutes
18.406,0.367,17.88,20.583,1.371,1.67,B2,5 minutes
8.191,11.089,1.448,0.862,1.371,1.67,B2,5 minutes
18.406,7.283,5.604,17.244,0.741,1.67,B2,5 minutes
8.191,7.283,17.88,0.862,1.371,3.244,B2,5 minutes
18.406,27.204,17.88,17.244,0.741,3.244,B2,5 minutes
4.04,27.204,17.2,20.583,0.25,3.244,B2,5 minutes
18.406,27.204,1.448,0.862,1.371,3.244,B2,5 minutes
7.123,14.333,17.2,17.244,0.741,3.244,B2,5 minutes
32.705,0.367,10.645,0.862,0.741,3.244,B2,5 minutes
13.745,0.367,5.604,0.862,1.371,3.244,B2,5 minutes
8.191,7.283,17.88,7.35,0.25,3.244,B2,5 minutes
11.609,45.511,5.604,20.583,1.371,1.67,B2,5 minutes
4.04,27.204,1.448,7.35,1.371,3.244,B2,5 minutes
0.821,11.089,1.448,20.583,0.741,1.67,B2,5 minutes
58.302,4.346,17.88,20.583,1.371,3.244,B2,5 minutes
32.72,9.366,10.645,17.244,0.741,1.67,B2,5 minutes
26.738,14.333,17.88,0.862,0.25,1.67,B2,5 minutes
4.04,11.089,5.604,17.244,1.371,1.67,B2,5 minutes
26.67,0.367,1.448,20.583,0.25,3.244,B2,5 minutes
27.471,45.511,17.88,0.862,1.371,1.67,B2,5 minutes
0.5,27.204,5.604,7.35,1.371,1.67,B2,5 minutes
26.67,45.511,17.2,0.862,0.741,3.244,B2,5 minutes
18.406,14.333,17.88,20.583,0.741,1.67,B2,5 minutes
58.302,4.346,1.448,7.35,0.25,3.244,B2,5 minutes
7.123,4.346,5.604,17.244,0.25,3.244,B2,5 minutes
8.191,4.346,17.2,20.583,0.741,1.67,B2,5 minutes
58.302,7.283,17.88,0.862,1.371,3.244,B2,5 minutes
27.471,7.283,10.645,7.35,0.25,3.244,B2,5 minutes
7.123,45.511,10.645,20.583,0.741,1.67,B2,5 minutes
7.123,9.366,17.88,17.244,0.25,1.67,B2,5 minutes
26.738,27.204,17.88,20.583,0.741,1.67,B2,5 minutes
11.609,9.366,17.88,20.583,0.741,1.67,B2,5 minutes
58.302,9.366,10.645,17.244,0.741,3.244,B2,5 minutes
16.551,7.961,5.534,5.534,,,A1,5 minutes
10.569,5.341,1.988,5.534,,,A1,5 minutes
4.973,7.961,1.988,1.988,,,A1,5 minutes
10.569,7.961,1.988,1.988,,,A1,5 minutes
16.551,7.961,5.534,1.988,,,A1,5 minutes
10.523,7.961,1.988,5.534,,,A1,5 minutes
10.569,7.961,1.988,5.534,,,A1,5 minutes
16.551,7.961,1.988,5.534,,,A1,5 minutes
4.973,7.961,1.988,5.534,,,A1,5 minutes
10.569,7.961,5.534,1.988,,,A1,5 minutes
10.523,7.961,1.988,1.988,,,A1,5 minutes
5.726,5.341,5.534,1.988,,,A1,5 minutes
10.523,7.961,5.534,1.988,,,A1,5 minutes
5.726,5.341,1.988,5.534,,,A1,5 minutes
4.973,5.341,5.534,5.534,,,A1,5 minutes
5.87,7.961,5.534,5.534,,,A1,5 minutes
10.523,7.961,1.988,1.988,,,A1,5 minutes
5.726,5.341,1.988,5.534,,,A1,5 minutes
16.551,5.341,5.534,1.988,,,A1,5 minutes
4.973,7.961,1.988,5.534,,,A1,5 minutes
10.523,7.961,5.534,5.534,,,A1,5 minutes
10.523,5.341,5.534,5.534,,,A1,5 minutes
5.87,5.341,5.534,1.988,,,A1,5 minutes
16.551,7.961,1.988,1.988,,,A1,5 minutes
5.726,5.341,5.534,5.534,,,A1,5 minutes
5.87,5.341,5.534,1.988,,,A1,5 minutes
4.973,5.341,5.534,1.988,,,A1,5 minutes
4.973,7.961,1.988,5.534,,,A1,5 minutes
5.726,7.961,5.534,1.988,,,A1,5 minutes
10.569,5.341,5.534,5.534,,,A1,5 minutes
5.726,7.961,5.534,5.534,,,A1,5 minutes
5.87,5.341,5.534,5.534,,,A1,5 minutes
10.523,7.961,1.988,5.534,,,A1,5 minutes
16.551,7.961,1.988,5.534,,,A1,5 minutes
4.973,7.961,1.988,5.534,,,A1,5 minutes
5.726,5.341,5.534,5.534,,,A1,5 minutes
10.523,5.341,5.534,5.534,,,A1,5 minutes
16.551,5.341,1.988,5.534,,,A1,5 minutes
10.569,5.341,1.988,1.988,,,A1,5 minutes
10.569,5.341,1.988,1.988,,,A1,5 minutes
16.551,7.961,1.988,1.988,,,A1,5 minutes
10.569,5.341,5.534,5.534,,,A1,5 minutes
5.726,5.341,5.534,5.534,,,A1,5 minutes
10.523,7.961,5.534,1.988,,,A1,5 minutes
10.569,7.961,1.988,1.988,,,A1,5 minutes
10.569,7.961,5.534,1.988,,,A1,5 minutes
10.523,7.961,1.988,5.534,,,A1,5 minutes
4.973,7.961,5.534,1.988,,,A1,5 minutes
5.726,7.961,1.988,1.988,,,A1,5 minutes
5.726,7.961,5.534,1.988,,,A1,5 minutes
10.569,5.341,1.988,5.534,,,A1,5 minutes
10.569,7.961,5.534,1.988,,,A1,5 minutes
16.551,5.341,5.534,5.534,,,A1,5 minutes
16.551,7.961,5.534,1.988,,,A1,5 minutes
5.726,7.961,5.534,5.534,,,A1,5 minutes
5.726,7.961,1.988,5.534,,,A1,5 minutes
5.87,7.961,1.988,1.988,,,A1,5 minutes
10.569,7.961,5.534,1.988,,,A1,5 minutes
10.569,7.961,5.534,5.534,,,A1,5 minutes
10.523,7.961,5.534,1.988,,,A1,5 minutes
10.569,5.341,1.988,5.534,,,A1,5 minutes
16.551,7.961,1.988,1.988,,,A1,5 minutes
10.569,7.961,5.534,1.988,,,A1,5 minutes
10.569,7.961,5.534,5.534,,,A1,5 minutes
10.569,7.961,5.534,1.988,,,A1,5 minutes
16.551,7.961,1.988,1.988,,,A1,5 minutes
5.726,7.961,5.534,5.534,,,A1,5 minutes
4.973,7.961,5.534,5.534,,,A1,5 minutes
10.523,7.961,5.534,1.988,,,A1,5 minutes
16.551,7.961,1.988,5.534,,,A1,5 minutes
5.87,5.341,1.988,5.534,,,A1,5 minutes
10.523,7.961,5.534,1.988,,,A1,5 minutes
10.523,7.961,5.534,5.534,,,A1,5 minutes
5.87,7.961,1.988,5.534,,,A1,5 minutes
5.726,7.961,1.988,5.534,,,A1,5 minutes
10.523,7.961,1.988,1.988,,,A1,5 minutes
10.523,5.341,1.988,1.988,,,A1,5 minutes
5.87,5.341,5.534,5.534,,,A1,5 minutes
4.973,7.961,5.534,1.988,,,A1,5 minutes
4.973,7.961,5.534,1.988,,,A1,5 minutes
4.973,7.961,1.988,1.988,,,A1,5 minutes
10.569,5.341,5.534,5.534,,,A1,5 minutes
16.551,7.961,5.534,1.988,,,A1,5 minutes
5.726,7.961,1.988,1.988,,,A1,5 minutes
16.551,5.341,1.988,5.534,,,A1,5 minutes
10.569,7.961,5.534,5.534,,,A1,5 minutes
10.523,5.341,5.534,5.534,,,A1,5 minutes
16.551,7.961,5.534,1.988,,,A1,5 minutes
4.973,5.341,1.988,5.534,,,A1,5 minutes
4.973,7.961,5.534,1.988,,,A1,5 minutes
16.551,5.341,5.534,5.534,,,A1,5 minutes
5.87,7.961,5.534,5.534,,,A1,5 minutes
5.87,7.961,5.534,1.988,,,A1,5 minutes
10.569,5.341,5.534,5.534,,,A1,5 minutes
4.973,5.341,5.534,1.988,,,A1,5 minutes
4.973,7.961,5.534,5.534,,,A1,5 minutes
16.551,7.961,5.534,5.534,,,A1,5 minutes
5.87,5.341,5.534,1.988,,,A1,5 minutes
5.726,5.341,1.988,5.534,,,A1,5 minutes
10.569,7.961,1.988,5.534,,,A1,5 minutes
23.121,24.857,2.394,6.171,0.106,3.763,B1,5 minutes
5.629,0.434,8.477,5.447,4.246,7.177,B1,5 minutes
17.693,7.159,1.682,6.13,4.246,7.177,B1,5 minutes
15.219,10.055,1.682,6.171,5.266,3.763,B1,5 minutes
1.019,34.624,10.118,10.243,0.106,7.177,B1,5 minutes
8.733,0.434,1.682,6.171,5.266,7.177,B1,5 minutes
14.575,25.151,5.791,6.13,5.266,7.177,B1,5 minutes
5.81,34.624,8.477,2.08,5.266,2.036,B1,5 minutes
22.307,25.151,7.166,2.08,0.106,3.763,B1,5 minutes
8.205,7.159,1.682,20.485,4.246,2.036,B1,5 minutes
17.693,10.055,5.55,6.171,5.266,2.036,B1,5 minutes
5.629,7.159,8.477,6.13,0.106,3.763,B1,5 minutes
5.81,10.055,5.55,20.485,0.579,3.763,B1,5 minutes
5.81,7.159,10.118,6.13,0.106,2.036,B1,5 minutes
14.575,7.159,2.394,6.13,0.106,7.177,B1,5 minutes
21.852,25.151,8.477,20.485,0.106,2.036,B1,5 minutes
15.885,24.857,5.791,6.13,5.266,3.763,B1,5 minutes
14.575,10.055,5.55,20.485,0.106,3.763,B1,5 minutes
46.941,7.159,10.118,2.08,0.579,2.036,B1,5 minutes
22.307,24.857,10.118,10.243,4.246,7.177,B1,5 minutes
21.852,24.857,10.118,20.485,0.579,7.177,B1,5 minutes
21.852,21.803,7.166,6.171,0.579,3.763,B1,5 minutes
46.941,10.055,10.118,6.13,0.106,7.177,B1,5 minutes
5.629,27.234,1.682,6.171,0.106,7.177,B1,5 minutes
34.417,25.151,10.118,10.243,0.579,2.036,B1,5 minutes
0.025,0.434,5.791,6.13,0.106,2.036,B1,5 minutes
10.514,24.857,5.791,6.171,0.106,2.036,B1,5 minutes
5.942,0.434,1.682,5.447,0.106,2.036,B1,5 minutes
30.236,10.055,8.477,10.243,5.266,3.763,B1,5 minutes
15.219,25.151,7.166,2.08,4.246,7.177,B1,5 minutes
22.307,8.812,8.477,20.485,0.106,2.036,B1,5 minutes
21.852,7.159,10.118,6.171,0.579,7.177,B1,5 minutes
8.733,8.812,5.791,6.13,0.579,2.036,B1,5 minutes
8.205,0.434,5.791,2.08,0.106,2.036,B1,5 minutes
5.81,21.803,7.166,10.243,4.246,7.177,B1,5 minutes
34.417,25.151,2.394,6.13,0.106,3.763,B1,5 minutes
4.228,25.151,7.166,2.08,0.579,7.177,B1,5 minutes
30.236,0.834,10.118,5.447,4.246,2.036,B1,5 minutes
32.021,27.234,5.791,6.171,0.579,7.177,B1,5 minutes
30.236,27.234,7.166,2.08,5.266,7.177,B1,5 minutes
4.228,24.857,7.166,6.171,4.246,7.177,B1,5 minutes
31.347,2.461,8.477,2.08,5.266,2.036,B1,5 minutes
46.941,7.159,1.682,20.485,5.266,3.763,B1,5 minutes
5.81,0.434,5.791,6.13,5.266,7.177,B1,5 minutes
22.307,8.812,7.166,5.447,0.579,2.036,B1,5 minutes
14.575,8.812,1.682,5.447,0.579,7.177,B1,5 minutes
5.629,34.624,5.55,6.13,4.246,3.763,B1,5 minutes
15.885,2.461,7.166,10.243,5.266,7.177,B1,5 minutes
21.852,27.234,7.166,10.243,0.579,2.036,B1,5 minutes
31.347,2.461,8.477,10.243,0.106,7.177,B1,5 minutes
5.629,0.434,5.55,6.171,5.266,2.036,B1,5 minutes
30.236,8.812,10.118,5.447,4.246,7.177,B1,5 minutes
30.236,27.234,5.791,6.13,5.266,2.036,B1,5 minutes
5.81,21.803,1.682,6.13,5.266,2.036,B1,5 minutes
14.575,0.434,5.791,10.243,0.106,2.036,B1,5 minutes
1.019,27.234,10.118,20.485,5.266,2.036,B1,5 minutes
21.852,8.812,10.118,5.447,5.266,3.763,B1,5 minutes
22.307,25.151,7.166,6.13,0.106,2.036,B1,5 minutes
1.693,25.151,7.166,6.171,0.106,3.763,B1,5 minutes
17.693,34.624,5.791,10.243,4.246,2.036,B1,5 minutes
15.219,2.461,5.55,20.485,0.106,7.177,B1,5 minutes
4.228,10.055,5.791,6.13,4.246,2.036,B1,5 minutes
46.941,25.151,5.55,10.243,4.246,2.036,B1,5 minutes
8.205,0.834,2.394,6.13,0.106,3.763,B1,5 minutes
34.417,27.234,5.55,20.485,5.266,7.177,B1,5 minutes
0.025,25.151,10.118,6.171,5.266,7.177,B1,5 minutes
32.021,34.624,5.55,6.171,5.266,2.036,B1,5 minutes
30.236,21.803,5.55,6.13,5.266,7.177,B1,5 minutes
15.885,7.159,5.791,2.08,5.266,2.036,B1,5 minutes
10.514,10.055,7.166,20.485,0.106,7.177,B1,5 minutes
1.693,7.159,1.682,10.243,5.266,7.177,B1,5 minutes
1.693,34.624,5.55,20.485,4.246,7.177,B1,5 minutes
5.81,2.461,2.394,6.13,0.579,3.763,B1,5 minutes
4.228,10.055,10.118,2.08,5.266,3.763,B1,5 minutes
32.021,0.834,8.477,6.13,5.266,7.177,B1,5 minutes
0.025,27.234,5.55,6.13,4.246,7.177,B1,5 minutes
31.347,34.624,1.682,6.13,4.246,7.177,B1,5 minutes
5.942,8.812,10.118,10.243,0.579,7.177,B1,5 minutes
46.941,24.857,8.477,6.13,4.246,7.177,B1,5 minutes
8.733,21.803,7.166,10.243,5.266,2.036,B1,5 minutes
4.228,21.803,1.682,6.13,4.246,2.036,B1,5 minutes
10.514,25.151,7.166,6.171,0.579,2.036,B1,5 minutes
32.021,27.234,2.394,20.485,4.246,3.763,B1,5 minutes
5.81,0.434,1.682,10.243,0.579,7.177,B1,5 minutes
32.021,21.803,10.118,5.447,4.246,2.036,B1,5 minutes
34.417,25.151,2.394,20.485,0.579,7.177,B1,5 minutes
0.025,0.834,1.682,6.171,5.266,2.036,B1,5 minutes
5.81,21.803,1.682,6.171,0.579,2.036,B1,5 minutes
10.514,0.834,10.118,6.171,0.106,7.177,B1,5 minutes
22.307,34.624,2.394,2.08,5.266,3.763,B1,5 minutes
