89.16,5.42,7.185,52.716,18.037,8.765,38.086,3.84,1.37,21.975,26.111,A3,select word,rare
70.247,70.247,13.494,43.247,19.802,17.247,26.222,4.037,12.148,1.877,17.704,A3,select word,rare
13.494,43.247,43.247,19.605,29.259,20.593,16.765,11.914,17.543,27.679,1.222,A3,select word,rare
24.333,51.333,24.333,47.975,30.642,7.79,11.099,0.691,0.012,3.062,10.346,A3,select word,rare
126.988,5.42,36.951,18.222,16.654,6.407,5.926,10.148,14.852,0.691,0.16,A3,select word,rare
89.16,5.42,5.42,27.679,0.889,11.136,5.42,32.222,0.012,9.951,8.247,A3,select word,rare
32.407,33.79,13.494,46.593,19.802,18.222,12.988,27.679,1.37,4.037,26.111,A3,select word,rare
24.333,24.333,5.42,18.222,29.259,1.679,13.494,19.802,2.691,6.605,16.975,A3,select word,rare
81.086,24.333,18.037,5.42,22.951,33.79,4.037,3.84,2.716,17.247,9.296,A3,select word,rare
32.407,32.407,30.642,33.79,16.654,18.222,9.198,8.765,10.79,7.58,22.235,A3,select word,rare
32.407,13.494,11.728,10.148,4.037,3.062,16.765,2.272,6.741,12.309,9.63,A3,select word,rare
43.247,4.037,18.037,24.333,26.111,4.037,30.012,14.877,13.531,5.42,5.42,A3,select word,rare
81.086,60.79,55.864,14.877,4.037,5.42,5.42,7.185,43.222,8.765,4.37,A3,select word,rare
70.247,43.247,7.185,5.42,14.877,10.148,14.877,7.0,5.42,11.136,21.185,A3,select word,rare
89.16,60.79,32.407,19.605,16.654,25.321,28.123,5.42,32.444,4.235,1.938,A3,select word,rare
70.247,43.247,18.037,32.407,24.333,14.877,5.42,4.037,28.395,6.407,20.136,A3,select word,rare
51.333,24.333,18.037,5.42,14.877,11.136,12.988,13.296,29.741,0.691,4.037,A3,select word,rare
51.333,32.407,26.111,14.877,8.568,0.691,12.988,4.037,13.531,17.037,4.037,A3,select word,rare
24.333,4.037,13.494,32.407,11.728,18.222,5.926,4.037,5.42,7.79,10.679,A3,select word,rare
32.407,51.333,19.802,32.407,35.568,43.247,5.926,27.679,5.42,12.519,22.235,A3,select word,rare
13.494,13.494,5.42,43.247,21.185,18.222,11.605,0.889,14.852,9.951,4.37,A3,select word,rare
24.333,51.333,30.642,24.333,13.494,15.864,9.198,25.914,13.531,10.148,2.272,A3,select word,rare
100.0,14.877,18.037,0.691,16.654,14.877,2.148,4.037,4.074,25.321,7.519,A3,select word,rare
62.173,4.037,36.951,18.222,8.568,7.79,2.148,2.272,27.037,3.062,0.889,A3,select word,rare
13.494,22.951,36.951,24.333,4.037,13.494,24.333,16.654,12.148,7.79,20.852,A3,select word,rare
43.247,32.407,11.728,8.765,24.333,20.593,14.877,27.679,6.765,9.951,27.16,A3,select word,rare
126.988,41.864,24.333,0.691,26.111,21.975,0.259,26.111,12.173,15.864,3.321,A3,select word,rare
100.0,41.864,49.556,14.877,14.877,29.062,9.198,13.494,13.531,4.235,6.136,A3,select word,rare
126.988,4.037,7.185,37.136,22.951,0.691,9.198,4.037,21.63,1.877,8.568,A3,select word,rare
24.333,43.247,49.556,18.222,8.568,26.704,3.531,0.889,16.198,2.852,6.136,A3,select word,rare
5.42,108.074,32.407,33.79,0.889,1.679,3.531,0.889,17.543,4.235,18.753,A3,select word,rare
