30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,Transcript
32.225,1.342,28.597,3.678,10.068,15.162,0.888,0.365,0.578,0.501,1.757,1.102,7.329,0.53,6.787,1.814,B2
15.668,18.125,7.735,12.838,8.816,8.732,10.609,0.637,1.593,10.568,2.904,5.536,6.624,5.808,2.687,6.553,B2
5.36,1.983,12.517,12.41,8.695,11.577,22.843,7.639,4.569,3.958,1.19,0.145,6.528,5.397,6.485,2.832,B2
12.585,22.612,4.346,1.182,4.169,5.108,7.176,2.752,13.682,4.626,15.88,3.929,5.77,4.336,1.828,1.191,B2
18.994,22.132,0.878,0.66,5.078,6.71,5.499,5.547,7.011,4.372,2.224,5.05,7.97,0.39,6.55,6.259,B2
2.637,1.663,2.904,15.843,4.986,6.148,1.088,2.8,1.01,4.145,2.398,0.34,7.586,6.44,3.724,7.743,B2
24.0,14.92,11.395,14.093,0.988,2.644,8.312,2.054,8.196,2.651,4.37,0.312,4.57,6.278,7.277,2.094,B2
15.508,3.065,12.766,7.164,4.323,8.892,11.161,0.724,4.219,5.455,0.352,7.03,4.99,12.908,4.157,1.693,B2
4.719,33.667,1.622,8.244,6.863,7.21,10.167,4.579,3.559,11.129,3.816,5.032,0.351,10.055,3.61,5.618,B2
15.348,28.741,13.183,4.387,4.071,3.766,4.132,3.384,1.68,0.18,1.055,2.629,6.172,3.264,2.365,3.016,B2
19.955,2.023,4.346,18.086,3.94,1.443,11.787,7.182,2.088,9.193,5.208,3.67,10.288,15.371,4.412,2.343,B2
10.701,19.648,0.365,22.679,12.959,9.514,13.852,1.759,8.633,7.645,3.579,2.91,6.838,8.502,3.59,1.39,B2
11.143,19.968,6.518,14.027,0.85,12.938,4.467,4.346,4.826,0.982,4.469,9.674,0.237,5.828,2.197,3.785,B2
25.029,8.593,1.109,10.422,13.096,2.644,2.491,3.73,14.862,7.724,3.434,6.79,9.184,0.65,4.647,3.096,B2
12.959,7.511,2.031,10.689,18.629,12.277,2.548,5.227,0.636,9.273,1.338,12.048,0.173,7.121,13.224,1.088,B2
14.707,14.721,4.474,2.583,2.881,15.222,2.53,7.271,8.167,3.358,4.726,5.513,14.418,14.972,4.148,1.47,B2
1.622,15.002,1.59,3.265,14.531,2.744,8.6,4.618,7.234,6.069,3.187,1.359,1.59,8.743,8.878,10.461,B2
39.449,2.303,9.306,3.358,7.161,1.402,4.63,2.92,4.666,16.937,7.488,8.637,6.653,5.137,2.677,0.159,B2
14.401,4.666,6.133,18.793,0.18,2.223,2.583,0.173,3.588,7.203,12.098,2.194,2.832,8.131,0.199,3.942,B2
12.798,2.664,8.992,1.636,0.958,3.886,7.105,2.92,1.219,5.414,8.374,3.396,11.421,3.586,1.828,0.915,B2
14.547,22.05,10.363,6.416,5.52,1.241,5.343,0.237,3.622,3.745,10.138,5.176,0.885,6.639,4.929,0.693,B2
1.209,12.197,5.724,4.52,5.673,2.203,6.852,1.221,1.029,10.902,6.673,5.387,0.714,9.753,5.429,10.288,B2
5.681,16.803,2.031,8.713,11.876,5.729,14.294,0.125,10.332,0.074,4.641,3.384,3.523,2.473,4.825,3.758,B2
0.767,1.261,3.032,4.159,5.703,12.036,0.269,13.11,13.449,1.809,3.249,1.777,5.168,0.33,7.117,3.909,B2
10.449,1.863,12.581,9.861,13.295,1.942,4.577,7.774,4.7,9.433,7.476,6.085,0.066,1.201,6.144,0.465,B2
7.03,0.061,3.16,13.119,15.133,2.304,2.526,0.83,11.468,9.647,4.037,1.347,2.402,13.72,11.961,6.972,B2
7.778,24.255,10.139,11.209,9.274,9.052,4.787,13.639,3.098,2.424,6.244,7.191,0.981,0.951,5.128,6.829,B2
10.274,14.881,2.256,13.826,9.846,2.845,6.518,5.701,8.948,9.9,12.603,4.272,6.902,9.334,4.694,2.865,B2
11.556,20.288,3.993,16.083,11.602,2.905,2.565,11.212,2.933,0.261,2.768,14.577,4.111,9.713,4.327,0.381,B2
9.58,16.523,9.754,16.083,8.381,12.879,9.505,6.669,2.777,2.022,3.434,4.295,10.331,3.065,2.583,8.428,B2
1.209,11.316,0.91,10.929,19.338,15.381,11.947,7.374,1.932,6.643,5.406,15.344,4.371,0.56,0.819,9.161,B2
20.97,22.331,5.588,0.153,4.833,3.065,5.108,4.002,6.652,2.036,3.557,1.805,3.47,0.371,4.167,13.852,B2
10.288,14.441,0.269,0.728,14.966,10.876,9.024,3.833,1.578,7.617,7.092,1.331,11.801,3.666,1.151,2.945,B2
7.244,2.744,10.587,7.458,7.351,3.886,1.016,9.024,3.622,13.852,2.238,4.787,2.555,7.26,2.781,4.995,B2
8.045,7.79,6.364,10.822,5.17,21.951,2.117,0.814,3.341,4.279,0.414,4.952,0.607,1.402,2.357,2.565,B2
18.887,12.958,10.748,5.962,3.155,4.146,0.5,3.97,5.496,11.115,12.33,5.421,10.658,3.616,2.724,0.803,B2
5.307,14.481,16.106,5.841,4.895,10.915,1.23,2.375,0.821,1.301,8.869,5.337,1.109,4.616,5.345,2.868,B2
3.438,15.361,5.339,0.847,9.937,1.362,6.033,9.665,3.083,2.958,1.78,2.189,1.615,8.823,0.791,4.351,B2
20.368,9.152,6.261,6.897,9.839,10.074,3.42,8.912,4.637,21.183,3.754,5.943,12.036,1.062,13.064,4.68,B2
13.813,19.328,2.07,2.93,3.826,0.461,0.799,7.527,1.797,1.502,4.689,6.806,7.885,12.127,0.555,5.927,B2
2.156,10.234,10.851,5.254,3.483,1.201,0.393,10.034,8.88,1.302,4.763,2.755,6.956,2.693,2.751,2.055,B2
14.226,2.663,14.433,12.051,11.968,0.781,0.817,8.825,9.084,4.961,6.168,7.648,3.256,4.417,2.572,6.482,B2
11.769,0.5,0.757,0.167,2.583,2.803,0.144,3.48,11.298,2.85,8.83,6.268,4.339,12.047,8.538,9.79,B2
1.729,7.711,5.243,5.054,3.437,0.121,2.366,3.881,4.816,7.751,6.032,3.235,8.9,1.642,1.913,6.998,B2
4.947,3.344,0.596,0.393,8.946,14.02,7.013,4.627,1.918,2.958,5.182,2.892,12.702,1.872,2.696,3.002,B2
12.692,2.223,4.185,2.156,20.97,3.105,9.775,1.862,1.01,1.221,9.682,0.638,2.092,3.314,5.382,3.95,B2
16.377,4.347,13.728,10.609,0.042,2.184,1.533,0.605,12.9,2.771,5.701,11.826,7.796,2.964,0.519,0.447,B2
10.769,7.109,8.127,0.034,0.454,13.039,6.461,8.592,14.833,2.571,4.91,3.151,5.823,1.512,7.794,3.719,B2
16.323,32.586,14.472,7.123,5.268,8.432,7.034,12.35,4.797,1.436,12.416,6.28,7.806,5.217,8.925,4.052,B2
17.484,3.746,3.441,15.214,7.871,0.62,12.749,0.413,1.476,9.087,2.408,1.336,1.668,0.801,12.912,5.458,B2
0.568,12.758,11.901,4.44,1.896,7.37,17.125,3.794,3.84,5.001,5.539,4.197,2.202,4.847,15.503,0.479,B2
1.049,21.61,15.202,1.823,9.381,9.033,4.47,0.789,4.2,0.475,4.136,4.643,10.598,4.537,1.575,1.592,B2
7.191,5.188,10.402,0.515,10.281,7.17,15.914,10.114,1.928,7.137,3.409,0.885,4.007,0.391,9.255,4.622,B2
3.399,11.516,24.534,4.746,12.135,14.281,5.912,0.18,12.066,0.594,5.64,4.055,2.765,1.882,1.744,1.648,B2
27.539,14.881,10.947,0.634,3.78,5.689,1.996,2.888,4.142,12.224,0.833,1.354,12.435,20.279,4.344,5.191,B2
0.568,2.743,7.55,6.989,16.713,3.324,13.867,3.288,16.319,2.276,0.843,8.644,1.134,3.936,8.606,0.906,B2
12.425,9.314,3.57,11.556,11.304,19.567,6.304,4.426,12.546,11.583,1.992,3.677,7.276,6.198,10.029,1.325,B2
5.254,8.272,7.069,7.965,6.772,0.701,3.79,0.445,5.151,5.628,6.897,4.964,3.046,12.297,2.979,2.058,B2
13.745,1.662,5.467,20.196,13.662,0.741,5.894,18.173,3.302,1.021,4.913,9.926,0.29,1.152,3.196,0.452,B2
21.237,1.943,10.043,7.31,4.764,10.234,2.188,0.029,5.122,3.264,2.226,8.855,13.543,1.703,2.687,0.091,B2
24.0,16.162,1.269,17.003,4.369,21.571,15.312,1.253,6.826,8.138,13.587,7.962,0.308,7.6,1.027,0.292,B2
0.02,2.584,24.214,7.951,13.158,5.709,3.936,4.162,5.03,3.452,1.486,6.085,5.61,4.606,1.744,0.71,B2
29.622,11.035,1.782,0.42,14.653,4.587,11.089,2.888,7.754,2.491,1.694,8.976,7.144,6.108,5.646,2.45,B2
6.161,8.151,12.734,22.451,8.122,3.104,6.927,8.816,0.359,1.528,2.544,4.284,0.425,4.377,1.8,0.746,B2
17.164,13.52,1.494,6.268,4.215,2.003,4.025,6.685,1.971,2.771,2.68,9.148,2.284,0.461,4.251,7.069,B2
4.894,7.51,4.851,12.585,4.764,7.67,15.383,18.134,9.808,0.475,6.439,5.662,18.876,12.398,5.26,4.221,B2
22.946,24.094,13.318,1.088,1.377,9.433,13.283,1.75,7.04,4.6,3.224,0.541,5.553,14.961,6.231,2.491,B2
8.351,8.632,5.051,1.476,9.038,11.677,5.357,9.546,2.996,4.587,6.416,11.041,6.283,0.211,11.367,4.684,B2
0.874,2.824,9.889,2.037,1.674,5.547,9.007,9.505,8.065,9.821,2.224,4.208,0.493,12.527,0.868,1.034,B2
0.675,17.405,9.145,10.488,1.468,6.129,2.565,2.4,4.302,12.504,0.87,0.656,3.662,0.261,5.156,10.315,B2
3.171,22.212,8.928,9.633,11.19,14.401,1.889,5.38,10.478,18.433,2.852,17.971,4.036,9.082,2.31,0.99,B2
16.469,1.823,4.378,12.971,1.301,8.151,2.797,8.168,16.207,14.654,5.443,10.205,8.618,5.538,2.931,0.002,B2
7.176,20.81,16.234,6.322,8.289,4.887,4.079,3.81,4.928,7.017,7.094,12.105,10.352,0.58,10.953,5.33,B2
19.635,18.846,8.672,8.633,3.254,10.435,1.889,0.757,4.977,11.663,4.691,4.65,4.698,2.314,0.621,6.989,B2
36.725,8.593,0.493,22.626,2.56,6.569,13.71,0.26,13.367,2.744,0.747,3.723,7.219,1.513,0.433,2.886,B2
13.425,1.783,6.14,15.416,15.866,12.838,2.743,7.559,0.121,4.906,3.31,0.907,9.754,2.163,4.193,11.757,B2
4.719,2.103,14.952,1.022,6.87,20.549,5.998,10.235,2.234,0.38,8.536,2.475,0.055,2.193,4.826,7.876,B2
18.46,9.753,11.94,4.226,8.763,0.62,4.061,13.776,14.382,0.408,4.874,4.311,7.96,11.787,2.516,2.975,B2
3.772,7.191,11.549,12.051,5.474,3.645,2.832,8.72,8.686,2.877,12.872,0.958,2.907,0.161,0.133,6.028,B2
0.981,11.957,4.314,5.04,22.565,9.913,4.613,9.184,4.812,1.276,5.085,4.986,13.617,6.229,3.835,4.239,B2
4.307,5.547,8.576,0.473,3.43,6.73,14.97,4.066,13.42,0.087,5.812,0.724,7.614,7.66,0.848,7.782,B2
7.764,0.981,22.989,15.668,10.761,5.007,2.722,0.58,1.432,3.919,4.691,6.596,0.664,1.982,5.956,7.066,B2
7.71,6.349,3.954,6.87,14.508,9.833,0.447,8.303,5.443,4.921,7.723,3.281,12.976,0.952,3.279,3.536,B2
4.307,3.826,7.415,10.529,0.065,3.565,4.947,1.951,2.088,8.099,3.284,11.94,0.75,6.288,6.862,2.473,B2
55.151,20.569,3.313,6.096,7.481,17.445,1.066,3.128,2.19,0.086,3.222,3.522,7.593,2.042,2.856,0.037,B2
5.375,22.451,15.939,5.12,10.647,14.18,10.68,9.754,4.35,4.826,2.014,12.913,4.73,0.471,6.447,7.319,B2
1.088,3.746,20.817,13.867,2.338,15.462,4.684,14.192,0.486,6.001,7.77,7.848,7.561,0.241,13.969,2.726,B2
13.478,8.992,13.471,3.171,3.934,11.517,3.028,8.752,11.502,8.365,1.09,9.663,1.358,1.331,5.147,3.901,B2
8.152,8.511,19.977,10.395,7.985,3.945,4.289,4.986,6.127,8.633,8.807,4.861,12.87,6.57,6.73,4.93,B2
4.36,8.191,4.153,1.488,1.972,0.12,5.891,6.133,0.097,2.357,4.59,8.901,0.728,4.897,1.979,0.39,B2
14.707,3.505,7.294,11.048,2.636,3.004,6.518,12.805,2.923,5.228,14.711,2.663,5.04,1.242,3.713,0.767,B2
3.025,1.942,5.115,11.93,7.573,0.942,3.064,5.9,0.141,3.878,0.5,9.69,7.661,3.896,15.477,0.616,B2
1.248,23.773,6.71,3.731,6.435,8.311,5.894,2.047,3.695,1.502,8.129,2.201,8.811,14.94,3.328,1.423,B2
12.464,22.652,10.755,3.666,15.202,5.267,10.876,2.343,4.073,6.697,5.073,2.933,7.404,8.782,2.94,15.383,B2
4.36,2.704,2.768,2.17,5.673,11.556,1.316,1.478,6.545,3.05,5.307,10.423,3.324,2.052,9.181,7.55,B2
0.568,0.822,4.435,9.701,2.43,6.57,3.74,0.878,12.42,0.367,10.851,4.3,0.023,4.277,2.696,2.147,B2
2.17,4.627,10.242,1.195,13.371,1.001,3.26,13.632,7.584,5.588,2.1,9.358,0.03,2.143,1.141,2.339,B2
6.71,5.107,6.966,1.809,12.478,17.744,3.046,7.88,2.569,4.079,9.004,10.262,2.598,0.101,3.619,9.722,B2
6.322,16.242,0.308,4.8,5.039,1.101,8.333,1.695,0.879,0.487,4.555,11.837,6.375,10.114,1.556,1.93,B2
9.22,24.774,16.619,15.802,8.724,7.03,5.877,0.036,7.103,11.143,11.739,8.816,0.522,4.626,3.365,12.487,B2
7.654,8.103,10.352,11.69,10.092,7.457,13.274,1.034,6.773,0.659,2.685,6.412,3.981,0.547,1.712,4.976,A1
