# percent estimate error for "imit" utterances; TTS: 30 - 180 minutes; sampling int: 30 seconds
30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,Transcript
7.803,15.492,16.787,17.803,58.049,42.377,52.197,53.656,22.934,10.361,39.475,47.311,39.311,17.164,33.115,0.738,A1
2.443,23.164,35.213,17.803,9.754,19.328,28.295,62.885,16.18,10.115,22.934,29.508,33.164,27.016,11.426,12.934,A1
2.443,69.262,7.803,48.541,51.705,19.082,26.344,35.213,50.869,28.049,45.623,49.508,50.836,21.0,0.574,26.344,A1
33.164,53.902,41.361,2.443,44.885,34.689,43.41,44.443,7.803,35.984,32.377,12.197,12.689,19.328,24.082,17.803,A1
48.787,61.344,63.115,53.656,3.41,11.639,35.115,16.787,32.951,58.787,46.574,3.41,29.066,50.066,30.164,0.984,A1
59.016,30.607,50.836,84.393,14.148,53.656,0.984,19.852,17.344,58.787,3.082,0.967,12.689,30.607,30.164,43.41,A1
22.934,69.016,29.066,7.557,51.705,3.967,9.262,10.639,20.131,28.295,33.803,55.852,8.59,26.77,53.0,2.689,A1
53.656,23.164,13.951,23.164,20.984,7.557,2.443,26.246,17.344,12.689,0.721,1.213,8.59,70.951,42.148,40.0,A1
33.164,15.492,63.115,12.689,51.705,53.902,4.393,35.213,48.066,7.557,26.721,49.508,39.311,22.934,16.836,23.164,A1
12.689,0.115,41.361,33.164,34.148,27.016,9.262,29.311,8.951,15.492,1.656,20.984,4.492,5.885,31.967,5.852,A1
22.934,15.492,13.951,104.885,12.197,45.967,29.754,29.311,42.475,5.0,30.016,60.246,12.689,11.41,16.836,10.967,A1
84.393,7.557,26.246,2.689,9.754,38.541,7.803,41.607,6.164,28.295,1.656,49.508,22.148,30.607,18.656,41.705,A1
43.41,15.492,29.066,58.787,3.41,22.934,14.639,19.852,27.361,20.607,21.984,31.705,27.016,32.525,17.508,14.639,A1
22.934,76.951,4.492,22.934,12.197,30.852,38.541,50.59,30.148,20.607,22.934,5.361,27.016,26.77,22.934,10.967,A1
18.049,7.803,35.213,22.934,27.311,23.164,33.164,26.0,2.213,74.148,4.016,51.705,3.705,7.803,13.885,12.934,A1
22.934,92.066,16.787,2.443,16.59,15.246,35.115,13.705,101.148,28.295,36.18,0.967,7.803,11.41,8.459,12.689,A1
156.098,53.902,63.115,161.213,0.967,0.115,11.213,26.246,16.18,20.607,6.377,1.213,4.492,40.459,22.934,18.049,A1
18.049,69.016,35.213,69.016,34.148,72.869,36.59,10.885,30.148,7.557,19.623,18.787,12.689,67.098,3.049,48.541,A1
28.295,23.164,29.066,28.295,12.197,0.115,26.344,41.607,6.164,18.049,37.115,0.967,84.393,3.967,16.836,33.164,A1
48.787,23.164,32.393,53.656,38.541,57.738,22.934,35.213,41.328,25.738,4.016,10.0,6.541,3.721,0.574,2.689,A1
28.295,23.164,22.934,18.049,42.934,11.41,18.049,20.098,16.18,2.443,7.803,16.59,1.656,11.41,48.23,7.803,A1
12.689,30.852,53.656,69.262,40.492,80.541,38.541,1.41,25.721,38.295,4.016,9.754,22.148,21.246,15.033,29.754,A1
59.016,15.492,53.656,53.902,29.754,49.82,12.689,26.0,8.951,43.41,24.361,5.361,4.492,32.77,6.656,16.344,A1
12.689,46.213,4.492,59.016,36.098,23.164,9.262,22.934,25.721,2.689,39.475,0.967,13.951,17.164,57.279,31.459,A1
48.787,46.213,16.787,28.295,5.361,19.082,19.508,20.098,17.344,2.689,33.803,7.803,33.164,7.803,31.967,24.639,A1
48.787,0.115,13.951,28.295,20.984,30.852,28.295,38.541,16.18,25.492,30.016,7.557,18.836,2.049,9.607,38.295,A1
63.902,92.066,29.066,23.164,20.984,38.295,12.689,35.213,22.934,40.852,27.656,7.557,28.295,17.164,4.197,63.902,A1
12.689,30.852,78.246,12.934,115.115,30.852,40.0,17.033,59.246,5.0,4.016,42.934,5.754,24.852,28.344,28.295,A1
12.689,69.016,10.639,28.295,22.934,34.689,9.262,7.557,27.361,22.934,89.115,34.148,35.213,17.41,0.574,53.656,A1
69.262,30.852,4.492,17.803,44.885,15.246,5.852,26.246,13.393,40.852,14.902,7.557,24.197,28.934,30.164,10.967,A1
69.262,0.115,65.951,23.164,58.049,30.607,29.754,41.361,41.328,5.0,5.443,5.361,10.639,36.377,38.541,47.066,A1
12.689,46.213,47.508,79.508,18.541,0.115,14.639,1.41,46.918,30.607,24.361,31.705,28.295,19.082,15.689,12.934,A1
22.934,22.934,78.246,28.295,5.361,23.164,16.098,16.787,14.541,25.738,0.721,7.557,11.902,34.689,24.738,51.951,A1
2.443,84.393,20.098,28.049,9.754,34.443,18.049,35.213,31.311,20.361,6.377,42.934,2.443,3.721,4.852,2.443,A1
