30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,Transcript
1.924,2.049,4.734,2.004,3.881,3.247,3.338,6.682,2.042,1.789,0.441,6.558,0.668,11.316,15.437,21.427,A1
7.403,17.412,6.436,2.112,1.16,0.83,6.901,8.35,5.447,3.825,4.175,1.6,6.601,9.244,13.475,18.031,A1
18.811,0.435,8.933,8.318,8.003,1.525,2.453,1.045,3.187,0.238,1.137,2.122,3.99,9.829,19.85,19.854,A1
17.735,0.354,1.398,0.453,6.865,6.798,6.59,2.862,2.864,5.95,3.049,2.499,1.134,12.816,14.272,19.591,A1
4.82,25.053,0.257,10.058,1.145,1.704,2.824,5.348,5.163,6.874,3.496,6.081,2.878,10.596,11.474,20.135,A1
3.681,5.278,0.86,11.852,3.314,0.61,6.793,0.268,5.926,1.628,2.792,1.461,7.678,7.616,13.785,21.983,A1
8.775,8.237,9.018,3.143,10.724,10.941,4.438,3.906,2.361,4.865,3.587,3.829,1.221,7.071,12.949,16.739,A1
7.619,2.767,0.279,6.237,3.514,2.511,7.894,1.473,0.917,4.578,0.602,3.521,4.707,5.706,13.221,21.044,A1
1.054,10.82,3.464,4.067,0.822,7.632,2.549,3.077,3.764,4.578,5.061,5.305,4.09,11.538,13.247,17.684,A1
10.955,7.403,1.204,13.466,8.71,1.498,1.066,3.561,0.316,5.125,2.453,0.493,3.1,7.051,17.045,17.773,A1
0.309,12.434,6.93,1.054,7.726,7.632,4.94,5.843,3.036,4.354,4.936,0.431,3.452,8.484,13.158,19.149,A1
0.874,5.699,2.928,2.004,5.697,4.35,5.753,3.292,0.78,0.955,4.108,1.352,2.806,10.414,15.387,19.274,A1
23.725,11.493,10.223,12.336,3.96,6.367,11.744,8.167,6.19,1.717,5.789,5.658,5.461,10.266,14.424,17.588,A1
5.296,16.712,1.443,0.56,8.218,3.717,1.783,3.712,4.605,0.668,4.638,4.528,1.938,9.19,14.545,17.863,A1
0.3,6.704,19.349,3.879,2.574,2.565,7.14,5.412,7.941,6.372,0.358,5.036,3.28,8.484,12.304,19.764,A1
3.753,5.672,9.061,3.466,5.943,8.695,7.81,2.087,1.298,7.502,3.181,4.82,1.744,7.879,14.044,18.389,A1
12.318,7.565,3.916,3.547,6.711,8.372,0.931,8.178,2.169,5.906,2.594,4.252,4.966,14.046,17.013,17.235,A1
5.251,20.318,10.739,0.3,0.623,6.394,1.051,2.378,0.007,7.744,7.544,4.774,5.697,9.076,13.779,21.187,A1
0.121,1.179,1.936,3.798,0.27,0.466,12.091,0.968,2.224,3.69,0.466,0.568,1.651,15.338,11.778,20.769,A1
8.193,0.641,12.332,0.435,0.591,8.708,2.847,1.248,6.846,1.556,4.498,2.86,1.608,12.224,12.544,22.108,A1
13.394,4.524,5.143,3.897,0.13,0.57,5.251,0.27,1.157,3.762,4.191,4.882,6.831,10.973,12.069,18.862,A1
1.269,14.668,2.453,3.287,0.653,8.627,3.374,6.715,3.881,3.143,0.201,6.404,7.068,7.63,12.525,18.09,A1
1.565,4.596,3.012,1.726,2.115,1.206,8.898,0.236,5.691,4.776,5.971,2.384,3.014,7.542,17.457,19.998,A1
1.269,3.502,11.127,0.247,5.22,9.879,6.877,2.84,2.316,0.399,1.418,1.369,4.815,8.672,15.602,26.15,A1
1.592,7.968,2.991,5.753,4.435,8.291,0.48,7.575,5.593,3.843,2.743,3.583,3.531,10.401,17.406,16.901,A1
8.049,4.847,20.318,6.578,3.99,3.695,3.191,2.089,4.723,7.484,4.572,4.29,3.509,8.834,11.778,13.983,A1
1.673,3.825,2.948,2.372,6.127,4.605,4.378,0.074,2.032,1.108,1.219,4.282,3.014,10.515,12.323,20.655,A1
5.69,0.991,4.435,2.596,7.326,8.224,0.022,4.121,3.001,5.52,6.418,5.989,2.498,8.188,15.298,18.999,A1
4.901,5.43,2.604,3.798,0.423,7.901,4.318,4.691,5.055,4.247,0.789,4.598,0.639,7.757,14.658,23.926,A1
3.968,3.493,0.108,5.628,2.207,6.825,3.099,6.176,5.691,2.166,3.181,3.89,1.328,14.585,12.702,18.88,A1
1.987,6.004,2.046,5.089,0.499,0.157,8.181,2.076,5.349,1.843,3.38,1.246,5.317,7.441,16.336,16.339,A1
21.752,5.197,1.7,2.507,2.098,0.803,10.476,5.477,7.315,1.448,5.21,7.349,6.487,8.464,13.804,17.738,A1
8.695,8.21,2.152,1.538,4.959,4.995,1.242,0.905,4.175,1.197,0.598,4.259,4.011,13.3,15.595,22.18,A1
6.372,7.565,5.488,17.25,1.223,2.82,0.181,1.334,3.47,4.56,4.614,0.892,3.28,10.556,12.506,17.11,A1
0.238,21.205,1.809,0.847,2.945,4.43,2.429,5.897,5.525,4.354,3.099,0.047,6.451,11.531,15.114,16.315,A1
8.982,0.049,7.662,0.695,5.08,2.291,0.109,4.003,2.463,0.256,3.951,2.491,3.28,8.141,11.025,16.739,A1
5.439,5.753,5.983,3.663,10.294,2.735,4.211,8.049,6.268,4.202,0.143,4.897,4.112,9.627,17.419,18.706,A1
5.717,0.372,0.365,7.708,5.051,2.964,5.227,6.585,5.124,3.233,1.062,6.204,2.684,9.574,13.506,20.697,A1
0.444,1.179,8.114,1.861,1.623,7.511,5.909,4.928,1.758,1.117,4.895,1.93,4.593,8.067,14.038,17.875,A1
3.502,0.668,2.668,9.538,3.621,12.192,8.444,2.905,4.507,4.794,5.582,5.143,4.621,13.589,18.393,19.531,A1
0.632,2.399,8.18,0.489,6.281,1.283,1.556,1.486,0.946,0.982,0.022,2.445,6.343,8.101,12.823,17.182,A1
20.497,3.206,13.688,2.372,10.955,3.906,11.349,5.22,1.934,2.444,3.115,0.439,5.274,8.134,18.305,18.216,A1
12.712,5.089,1.592,5.753,6.004,1.619,4.844,1.852,4.938,5.69,10.359,1.085,1.981,9.177,14.918,20.667,A1
5.403,1.995,11.235,3.789,1.237,7.269,10.692,1.011,6.122,5.296,3.455,0.038,0.25,9.52,16.659,18.622,A1
7.914,8.157,11.299,1.377,0.622,6.018,10.189,7.995,2.874,6.605,3.769,3.652,0.331,10.36,17.039,19.699,A1
3.003,0.705,1.479,1.511,4.044,5.349,0.535,1.706,1.842,0.576,2.624,1.245,0.294,2.695,1.735,0.623,A2
0.807,1.064,3.772,6.248,3.955,2.611,0.101,0.461,0.944,6.896,0.332,0.74,0.262,2.444,1.247,0.0,A2
10.62,4.937,3.84,1.193,0.611,1.254,0.806,1.1,2.483,0.078,0.053,3.929,0.438,3.176,3.342,0.116,A2
4.683,10.678,5.865,1.023,8.261,2.947,1.512,2.979,1.432,1.115,1.092,0.296,2.905,3.915,3.023,4.812,A2
13.588,0.766,0.425,3.755,0.454,3.862,4.06,2.657,0.221,2.576,0.904,0.008,0.864,1.475,1.394,1.213,A2
17.479,1.834,4.06,0.827,3.206,8.444,2.461,0.717,4.548,3.785,0.128,5.813,0.717,1.971,0.791,0.413,A2
2.393,4.7,7.578,6.967,5.106,0.446,1.85,0.51,0.82,3.47,0.332,4.557,0.709,1.856,0.497,0.034,A2
7.977,5.066,3.157,2.08,1.655,2.497,6.351,4.602,0.178,2.467,1.101,1.168,3.393,2.024,0.956,0.827,A2
2.962,1.102,6.578,3.348,2.422,0.141,3.029,7.854,0.6,0.654,1.158,1.028,1.405,0.85,3.472,0.102,A2
11.624,1.193,4.304,9.461,2.439,3.42,1.538,1.527,1.707,1.691,1.223,1.646,1.462,0.103,2.675,0.63,A2
5.036,5.066,0.62,0.746,8.26,6.835,5.239,3.162,1.997,1.145,0.792,0.269,0.734,0.492,0.181,1.668,A2
8.777,3.999,2.816,1.457,7.493,0.789,1.173,2.267,1.108,5.931,3.766,0.454,1.449,0.21,1.631,2.751,A2
4.154,4.456,6.602,0.25,5.177,0.515,1.05,3.199,2.008,6.157,5.411,3.965,3.816,1.956,1.021,1.572,A2
1.186,3.45,10.623,0.481,2.143,1.811,3.369,4.516,2.139,1.348,1.204,1.177,0.595,0.156,3.425,0.264,A2
9.956,9.58,0.722,4.581,2.162,1.216,0.278,0.242,1.984,1.112,1.28,0.297,1.934,1.62,2.331,0.305,A2
6.703,0.911,5.895,12.335,4.931,4.533,1.471,1.174,1.629,0.278,1.611,1.125,2.438,0.888,1.821,0.61,A2
14.483,5.249,7.451,6.073,3.608,3.206,2.406,3.914,0.154,2.637,1.411,0.811,4.084,0.911,1.749,1.335,A2
2.881,3.176,1.845,2.962,1.428,1.681,0.332,1.954,6.278,3.575,2.474,3.512,8.578,3.099,2.388,1.274,A2
1.714,1.986,4.943,8.16,5.055,4.411,2.826,0.132,1.121,2.467,4.304,1.08,6.158,1.262,2.955,1.573,A2
0.685,1.613,1.942,1.084,1.55,5.615,0.644,0.839,0.764,2.67,2.49,0.574,2.129,2.177,0.3,3.598,A2
1.592,1.186,1.279,4.914,3.26,5.036,7.516,1.681,1.676,1.447,1.986,2.169,2.349,0.012,0.888,2.474,A2
5.402,2.741,2.425,4.853,0.07,0.964,0.915,1.315,2.995,6.35,0.566,0.619,0.901,0.904,0.508,0.536,A2
4.358,2.657,4.675,3.565,5.106,4.037,3.354,0.156,1.398,2.314,2.218,1.508,1.27,2.093,0.095,2.656,A2
8.614,8.635,7.305,2.067,2.683,1.338,0.685,7.183,0.91,1.844,0.107,0.68,0.278,0.195,2.201,1.871,A2
0.116,4.151,3.401,7.245,5.716,3.221,2.704,1.966,2.829,2.017,0.116,2.066,1.75,0.362,1.362,0.332,A2
1.023,9.939,2.864,4.317,2.422,1.43,1.498,0.259,0.631,5.422,1.871,0.339,1.474,0.134,1.936,2.046,A2
8.167,7.468,2.845,6.236,5.734,2.23,3.016,4.846,2.117,0.471,0.428,1.151,1.547,1.704,0.533,0.589,A2
2.067,17.876,1.113,3.992,5.124,1.879,1.349,3.011,3.648,1.376,3.187,1.402,3.138,1.323,0.472,2.65,A2
22.44,4.144,2.181,1.653,1.062,2.604,7.177,3.096,0.7,4.568,1.714,4.061,0.852,0.301,3.672,1.05,A2
6.662,0.766,5.28,5.443,6.256,3.0,3.924,3.711,5.356,1.407,2.915,0.104,1.368,2.817,1.075,1.579,A2
5.036,3.992,7.525,5.382,3.921,1.62,1.796,0.449,2.918,2.578,3.757,2.091,0.465,2.139,1.57,2.494,A2
